,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
643,57229,2017,73,68,2.40,22,10,-,22,12,4,-,-,-,194',4.263'
644,444523,2017,56,56,1.88,12,7,-,1,10,15,1,-,-,396',4.755'
645,362842,2017,19,18,2.11,4,2,-,3,5,-,-,-,-,341',1.363'
646,258626,2017,66,65,2.03,36,16,-,7,15,13,-,-,-,144',5.168'
647,73741,2017,43,41,2.10,4,2,-,1,1,6,-,1,-,898',3.591'
648,54375,2017,45,38,2.21,15,6,-,4,10,-,-,-,4,204',3.059'
649,273438,2017,48,46,1.98,4,5,-,17,7,8,-,-,-,680',2.719'
650,167291,2017,37,35,1.29,6,2,-,2,11,7,-,1,1,480',2.881'
651,330085,2017,27,22,1.95,4,1,-,12,5,3,-,-,1,250',1.000'
652,421935,2017,36,32,1.66,2,3,-,5,3,5,-,-,-,1.245',2.489'
653,323954,2017,23,19,0.63,1,2,-,2,6,3,-,-,-,1.411',1.411'
654,77059,2017,34,33,1.70,9,9,-,-,4,4,-,-,-,326',2.936'
655,200558,2017,32,25,1.60,-,-,-,2,4,6,-,1,-,-,2.044'
656,364261,2017,29,18,2.28,-,-,-,4,8,1,-,-,-,-,1.222'
657,258070,2017,52,47,2.00,4,1,-,-,10,14,-,-,-,1.010',4.038'
658,366948,2017,46,34,2.03,2,-,-,5,9,2,-,-,1,1.283',2.565'
659,351892,2017,48,45,1.42,1,4,-,6,10,13,-,1,-,3.404',3.404'
660,436570,2017,34,34,1.12,1,-,-,2,5,15,1,-,-,2.717',2.717'
661,30946,2017,9,3,2.00,-,-,-,3,-,-,-,-,-,-,60'
662,179026,2017,9,7,1.29,-,-,-,5,1,-,-,-,-,-,275'
663,27363,2017,37,31,1.68,1,-,-,-,3,9,-,-,-,2.754',2.754'
664,40608,2017,41,37,2.08,7,13,-,9,21,3,-,-,3,313',2.191'
665,74790,2017,37,26,0.92,1,-,-,2,4,3,-,-,-,2.097',2.097'
666,76090,2017,15,15,1.80,3,1,-,-,1,2,-,-,-,434',1.301'
667,99683,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,101692,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,106504,2017,53,38,1.11,5,4,-,22,11,7,1,1,1,305',1.526'
670,142142,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,147402,2017,41,41,1.39,1,5,-,3,6,4,-,-,-,3.351',3.351'
672,162532,2017,44,44,1.95,9,9,-,3,7,4,-,-,3,410',3.691'
673,212225,2017,12,8,0.63,-,1,-,2,5,2,-,-,-,-,535'
674,333602,2017,48,24,1.33,1,-,-,13,11,4,-,-,-,891',891'
675,349161,2017,27,22,1.27,3,2,-,11,7,5,-,1,1,329',988'
676,440366,2017,11,10,1.00,-,-,-,4,3,1,-,-,-,-,535'
677,323614,2017,36,34,1.62,4,2,-,13,4,4,-,-,1,542',2.168'
678,583064,2017,35,9,0.78,-,-,-,4,2,1,-,-,-,-,570'
679,80151,2017,42,41,1.37,-,1,-,-,8,8,-,-,-,-,3.601'
680,112611,2017,10,10,1.30,-,-,-,5,3,-,1,-,-,-,528'
681,561214,2017,55,32,2.00,5,1,-,22,7,1,-,-,-,231',1.156'
682,95274,2017,49,41,1.29,3,-,-,11,13,9,1,1,-,879',2.637'
683,112060,2017,51,39,1.36,1,3,-,13,6,6,-,-,1,2.476',2.476'
684,154990,2017,33,30,0.67,-,1,-,1,6,6,1,1,-,-,2.438'
685,178935,2017,14,12,1.67,-,1,-,5,3,1,-,-,-,-,671'
686,186579,2017,32,31,1.42,-,1,-,-,-,2,-,-,-,-,2.790'
687,199137,2017,1,1,3.00,-,-,-,-,-,-,-,-,-,-,90'
688,202919,2017,40,40,1.75,6,9,-,4,12,13,-,-,1,530',3.177'
689,243527,2017,42,15,1.47,-,-,-,6,4,1,-,-,-,-,786'
690,258620,2017,26,10,1.10,-,-,-,2,2,5,-,1,-,-,730'
691,292731,2017,32,27,0.85,-,3,-,3,16,-,-,-,-,-,1.878'
692,346072,2017,26,26,1.12,1,1,-,-,5,6,-,-,-,2.238',2.238'
693,348267,2017,43,26,1.27,1,-,-,10,9,4,-,-,-,1.467',1.467'
694,349166,2017,10,5,1.60,-,1,-,5,1,-,-,-,-,-,128'
695,349903,2017,40,39,1.44,6,4,-,15,7,6,-,1,1,402',2.414'
696,363781,2017,22,19,1.58,1,3,-,4,11,3,-,1,-,1.219',1.219'
697,418647,2017,26,23,0.78,-,1,-,2,7,9,-,-,-,-,1.882'
698,476364,2017,46,16,1.63,-,-,-,11,2,2,-,-,-,-,613'
699,286051,2017,1,1,,-,-,-,-,-,-,-,-,-,-,90'
700,89478,2017,30,29,1.21,1,6,-,-,6,2,1,1,1,2.464',2.464'
701,97506,2017,15,10,1.30,-,-,-,4,3,1,-,-,-,-,549'
702,105436,2017,36,23,1.22,-,-,-,3,2,4,-,-,-,-,1.806'
703,163401,2017,52,51,1.84,4,5,-,14,19,6,-,-,-,852',3.406'
704,209263,2017,32,32,1.41,3,-,-,-,1,7,-,-,-,979',2.937'
705,221524,2017,26,24,1.33,3,4,-,10,11,4,-,-,1,437',1.312'
706,435169,2017,1,-,,-,-,-,-,-,-,-,-,-,-,-
707,38445,2017,31,29,0.79,6,10,-,-,5,7,-,-,1,428',2.566'
708,51956,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,52405,2017,30,28,1.46,-,1,1,1,9,9,-,1,-,-,2.074'
710,149946,2017,16,10,1.20,1,2,-,-,8,3,-,-,-,699',699'
711,176997,2017,20,1,,-,-,-,1,-,-,-,-,-,-,26'
712,177545,2017,19,13,1.08,4,3,-,3,4,1,-,-,-,231',922'
713,225392,2017,24,11,2.73,4,2,-,3,6,2,-,-,2,179',715'
714,236357,2017,22,14,1.00,-,-,-,2,5,5,-,-,-,-,998'
715,333857,2017,41,22,1.14,6,3,-,11,6,3,-,1,-,193',1.156'
716,369283,2017,9,2,2.00,1,-,-,2,-,-,-,-,-,39',39'
717,612162,2017,5,-,,-,-,-,-,-,-,-,-,-,-,-
718,552549,2017,29,17,1.53,4,-,-,5,3,4,-,-,-,299',1.194'
719,374089,2017,20,17,1.06,1,1,-,7,2,1,-,-,-,914',914'
720,181784,2017,49,32,1.75,5,-,-,11,3,7,-,-,-,441',2.207'
721,519875,2017,10,6,2.50,1,-,-,4,1,3,1,-,-,238',238'
722,350342,2017,41,38,1.18,4,1,-,3,3,7,-,-,-,797',3.187'
723,407653,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,270188,2017,36,36,0.83,4,4,-,-,4,4,-,-,1,796',3.185'
725,139607,2017,35,34,1.26,7,4,-,5,10,5,1,-,3,353',2.470'
726,468301,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,115382,2017,34,33,0.82,-,-,1,-,8,12,-,-,-,-,2.790'
728,52897,2017,14,14,1.14,4,-,-,-,4,1,-,-,1,276',1.105'
729,114341,2017,21,21,1.71,7,1,-,-,1,7,-,-,-,270',1.890'
730,212923,2017,30,26,1.15,3,7,-,3,11,3,-,-,-,679',2.038'
731,225432,2017,47,47,1.40,8,5,-,1,14,11,-,-,-,501',4.007'
732,110074,2017,46,33,2.21,2,-,-,17,13,8,-,-,-,682',1.363'
733,74590,2017,21,18,0.78,1,-,-,1,6,4,1,1,-,1.328',1.328'
734,169052,2017,47,47,1.98,5,5,-,2,4,14,-,1,-,806',4.029'
735,55042,2017,36,35,2.23,9,12,-,4,23,4,-,-,1,297',2.676'
736,68275,2017,28,28,1.93,3,3,-,3,1,3,-,1,-,770',2.310'
737,214070,2017,31,29,1.14,1,2,-,8,9,4,-,-,-,1.856',1.856'
738,346870,2017,33,23,2.17,-,-,-,9,7,5,-,1,-,-,1.112'
739,148754,2017,34,31,1.19,2,-,-,4,14,2,-,-,-,1.176',2.352'
740,393621,2017,48,36,1.44,2,1,-,9,7,10,1,-,1,1.182',2.363'
741,17663,2017,61,46,1.85,6,5,-,8,5,6,-,-,2,581',3.487'
742,67920,2017,20,11,2.18,4,3,-,2,5,-,-,-,-,184',735'
743,100091,2017,36,21,1.14,1,-,-,15,6,2,-,-,-,645',645'
744,103674,2017,48,40,2.13,5,2,-,19,6,6,-,-,1,414',2.069'
745,144789,2017,27,27,1.22,4,1,-,-,1,4,-,-,1,593',2.373'
746,186922,2017,52,51,1.39,9,4,-,3,6,12,-,-,3,482',4.335'
747,218115,2017,56,48,1.54,9,3,-,14,28,8,-,-,-,290',2.612'
748,530737,2017,58,57,1.53,4,1,-,3,7,15,-,-,-,1.212',4.847'
749,106281,2017,48,40,1.13,5,4,-,14,23,6,-,-,1,457',2.286'
750,329013,2017,48,47,1.53,17,9,-,6,19,2,-,-,-,210',3.571'
751,220722,2017,33,32,0.88,2,2,-,12,8,5,-,-,1,1.020',2.040'
752,127528,2017,15,10,1.70,-,-,-,3,5,-,1,-,-,-,527'
753,74757,2017,7,7,0.57,-,-,-,-,1,2,-,1,-,-,616'
754,75131,2017,58,32,1.84,2,1,-,12,13,6,-,-,-,821',1.641'
755,124546,2017,36,18,0.83,-,-,-,5,6,6,-,-,-,-,1.095'
756,45720,2017,42,39,1.41,6,2,-,5,19,9,-,-,-,467',2.801'
757,56676,2017,47,17,1.41,1,2,-,3,4,5,1,-,-,1.198',1.198'
758,74286,2017,52,24,1.33,1,2,-,15,7,-,-,-,-,921',921'
759,112624,2017,46,34,1.65,1,-,-,9,14,15,1,1,-,2.003',2.003'
760,187210,2017,45,23,1.43,-,1,-,11,7,4,1,-,-,-,1.181'
761,198859,2017,15,1,3.00,-,-,-,1,-,-,-,-,-,-,24'
762,55499,2017,27,27,1.26,1,8,-,-,5,3,-,-,-,2.442',2.442'
763,234756,2017,60,59,1.83,8,11,-,2,9,10,-,-,2,626',5.010'
764,145573,2017,50,49,1.49,1,2,-,2,5,16,-,-,-,4.194',4.194'
765,151505,2017,38,32,1.44,-,2,-,1,3,3,-,-,-,-,2.726'
766,166483,2017,34,33,1.58,3,-,-,12,15,3,-,-,-,630',1.890'
767,52406,2017,20,15,0.67,-,-,-,9,4,2,1,-,-,-,637'
768,71080,2017,27,25,1.08,-,1,-,4,8,2,-,-,-,-,1.791'
769,205179,2017,60,59,1.53,3,2,-,-,15,12,1,-,-,1.664',4.993'
770,546036,2017,46,46,1.28,-,2,-,1,3,13,-,-,-,-,4.022'
771,53288,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,76135,2017,51,49,1.31,6,10,-,6,18,9,-,3,2,601',3.607'
773,259460,2017,35,27,1.04,1,2,-,7,13,1,1,-,-,1.768',1.768'
774,105512,2017,24,10,1.00,1,2,-,2,5,-,-,-,-,666',666'
775,232096,2017,35,35,1.09,5,-,-,-,3,6,-,1,-,606',3.030'
776,329843,2017,50,28,1.61,-,-,-,9,14,3,-,-,-,-,1.481'
777,52837,2017,28,28,1.21,16,5,-,-,1,4,-,-,-,156',2.499'
778,82502,2017,34,32,1.22,6,2,-,2,9,4,-,-,-,434',2.603'
779,106041,2017,25,21,1.33,1,-,-,7,10,1,-,-,-,1.135',1.135'
780,294796,2017,29,28,1.11,-,6,-,5,5,4,-,-,-,-,2.126'
781,107012,2017,33,33,1.39,5,3,-,1,6,6,-,-,-,575',2.874'
782,155351,2017,21,20,1.60,1,1,-,3,11,6,-,-,-,1.392',1.392'
783,187030,2017,42,37,1.05,1,-,-,3,4,9,-,-,-,3.061',3.061'
784,373174,2017,52,36,1.28,1,-,-,7,7,14,-,-,-,2.480',2.480'
785,81509,2017,33,31,1.26,10,10,-,5,13,6,-,-,1,217',2.170'
786,73912,2017,25,22,1.00,-,4,-,6,5,3,1,-,-,-,1.552'
787,34332,2017,32,17,1.94,2,1,-,10,3,2,-,-,1,359',718'
788,85308,2017,37,26,1.46,-,-,-,8,6,6,-,-,-,-,1.785'
789,148601,2017,31,31,1.39,3,2,-,-,-,7,-,-,3,940',2.820'
790,180271,2017,46,41,1.46,-,-,-,4,10,5,-,-,-,-,3.211'
791,183945,2017,26,22,1.50,1,1,-,11,8,5,-,-,-,931',931'
792,191314,2017,39,27,1.26,1,2,-,10,10,2,-,-,-,1.525',1.525'
793,228206,2017,39,14,1.43,-,-,-,3,11,4,-,-,-,-,713'
794,373089,2017,37,37,1.62,11,7,-,2,18,1,-,-,4,271',2.976'
795,376135,2017,50,32,1.16,1,-,-,6,6,4,-,-,-,2.303',2.303'
796,333241,2018,35,35,1.31,11,9,-,5,11,6,-,-,-,241',2.647'
797,627226,2018,32,15,2.67,6,2,-,7,6,1,-,-,-,121',728'
798,135617,2018,38,36,2.06,-,4,-,1,8,10,-,-,-,-,3.088'
799,520624,2018,43,43,1.84,5,3,-,2,4,9,-,-,-,721',3.603'
800,447661,2018,32,29,0.93,-,-,-,8,5,7,-,-,-,-,1.958'
801,341705,2018,75,74,1.73,5,8,1,16,30,12,-,-,-,1.024',5.122'
802,10471,2018,41,38,1.16,4,-,1,5,3,11,-,-,-,779',3.117'
803,105456,2018,39,34,1.71,3,4,-,5,9,10,-,-,-,837',2.510'
804,323954,2018,32,28,0.82,1,1,-,3,5,6,-,-,-,2.176',2.176'
805,54170,2018,14,6,1.17,-,-,-,4,2,-,-,-,-,-,159'
806,578872,2018,31,22,1.77,-,1,-,5,9,5,-,-,-,-,1.401'
807,313106,2018,41,36,1.83,9,9,-,11,15,1,-,-,1,253',2.280'
808,351892,2018,34,12,1.75,1,-,-,6,2,2,-,-,-,551',551'
809,128822,2018,42,33,2.09,3,4,-,14,11,3,-,-,-,613',1.838'
810,51174,2018,35,32,1.81,2,4,-,2,8,12,-,-,-,1.293',2.586'
811,77059,2018,36,32,1.97,8,3,-,4,19,4,-,-,-,275',2.199'
812,385271,2018,57,51,1.51,-,3,-,8,7,13,1,-,-,-,4.019'
813,440366,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,106041,2018,38,37,1.11,11,2,-,10,14,3,-,-,1,224',2.469'
815,77832,2018,17,15,1.13,-,2,-,3,6,2,-,-,-,-,1.017'
816,148135,2018,35,19,1.84,-,-,-,1,5,5,-,-,-,-,1.460'
817,375661,2018,35,33,0.97,-,-,1,1,5,8,1,-,-,-,2.774'
818,528632,2018,34,33,1.24,1,1,-,-,4,8,-,-,-,2.910',2.910'
819,163555,2018,42,40,1.70,23,8,-,1,14,3,-,-,2,143',3.297'
820,34332,2018,23,13,0.31,-,1,-,9,1,1,-,-,-,-,553'
821,45596,2018,31,29,1.97,3,4,-,5,19,3,-,-,-,676',2.028'
822,61428,2018,20,12,2.08,1,-,-,9,-,2,-,-,-,445',445'
823,76904,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,95274,2018,34,22,1.14,1,1,-,2,13,6,-,-,-,1.475',1.475'
825,99496,2018,33,28,0.93,1,1,-,6,5,5,-,-,-,2.010',2.010'
826,104850,2018,29,22,1.23,1,1,-,5,5,-,-,-,-,1.493',1.493'
827,212225,2018,21,20,0.75,2,1,-,4,9,1,-,-,-,715',1.430'
828,212954,2018,43,34,1.65,5,1,-,17,14,5,-,-,-,312',1.559'
829,224878,2018,4,-,,-,-,-,-,-,-,-,-,-,-,-
830,258620,2018,3,2,0.50,-,-,-,-,1,-,-,-,-,-,145'
831,269441,2018,21,21,1.29,-,2,-,-,4,3,-,-,-,-,1.822'
832,276205,2018,12,11,0.82,1,-,-,5,4,5,-,-,-,634',634'
833,281831,2018,33,30,2.07,2,2,-,3,7,8,-,-,-,1.168',2.336'
834,348267,2018,7,7,1.43,-,-,-,3,3,1,-,-,-,-,277'
835,363177,2018,1,1,,-,-,-,-,-,-,-,-,-,-,90'
836,382240,2018,19,12,0.67,-,-,-,7,4,1,-,-,-,-,544'
837,144688,2018,54,47,1.70,10,11,-,6,12,5,1,1,3,354',3.541'
838,151665,2018,39,38,1.37,13,8,-,2,8,4,-,-,1,247',3.210'
839,104541,2018,25,20,0.80,-,-,-,5,6,3,-,-,-,-,1.298'
840,112632,2018,25,25,0.92,3,1,-,1,-,2,-,-,2,723',2.170'
841,145692,2018,28,25,1.00,-,4,-,8,13,5,-,-,-,-,1.463'
842,154981,2018,56,53,1.21,1,2,-,1,5,7,-,-,-,4.596',4.596'
843,178943,2018,44,41,1.24,2,1,-,11,12,4,-,1,-,1.348',2.695'
844,286051,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,460985,2018,35,27,1.22,-,2,-,12,11,3,-,-,-,-,1.293'
846,212902,2018,12,1,1.00,-,-,-,1,-,-,-,-,-,-,14'
847,39711,2018,42,28,1.39,3,2,-,13,11,2,-,1,-,452',1.357'
848,49141,2018,41,40,1.25,1,-,-,-,5,12,-,-,-,3.423',3.423'
849,52976,2018,50,41,1.34,2,-,-,11,12,12,-,-,-,1.339',2.678'
850,74196,2018,11,11,0.64,-,-,-,-,2,2,-,-,-,-,965'
851,79132,2018,8,8,0.38,1,-,-,-,4,3,-,-,-,649',649'
852,140138,2018,30,20,0.80,2,1,-,10,7,3,-,-,-,473',945'
853,141850,2018,60,53,1.11,9,3,-,13,22,2,-,-,6,398',3.580'
854,162532,2018,33,29,1.28,4,1,-,5,3,1,-,-,2,568',2.270'
855,312848,2018,21,20,1.70,2,2,-,2,12,-,-,-,-,753',1.506'
856,333857,2018,48,48,1.38,10,4,-,2,18,7,1,-,-,385',3.853'
857,378866,2018,22,9,0.89,-,1,-,7,1,2,-,-,-,-,242'
858,520500,2018,12,8,1.50,1,-,-,3,2,-,-,-,-,500',500'
859,607854,2018,42,22,0.91,2,-,-,2,6,4,-,-,-,830',1.659'
860,179046,2018,33,30,1.03,7,5,-,2,2,6,-,-,-,359',2.516'
861,512401,2018,40,34,1.85,3,4,-,7,13,5,-,-,-,779',2.336'
862,530289,2018,24,24,1.88,3,-,-,-,4,4,-,-,-,706',2.118'
863,432937,2018,14,14,1.79,3,3,-,-,4,2,-,-,-,384',1.152'
864,681542,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,520610,2018,31,31,1.45,6,4,-,-,3,5,-,-,-,460',2.759'
866,718423,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,368638,2018,5,5,1.40,-,-,-,3,1,2,-,-,-,-,336'
868,687844,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,323874,2018,35,32,2.09,12,3,-,7,11,3,-,-,-,183',2.192'
870,216118,2018,32,29,1.31,2,2,-,5,10,3,1,-,2,1.082',2.163'
871,393621,2018,23,22,1.64,-,1,-,1,7,5,-,1,-,-,1.807'
872,561214,2018,58,33,1.82,5,6,-,16,11,6,-,-,-,322',1.609'
873,329013,2018,54,53,1.81,21,6,-,8,10,1,-,-,4,192',4.027'
874,546172,2018,59,46,1.85,3,1,-,15,15,5,1,-,-,920',2.760'
875,68275,2018,40,38,1.95,2,5,-,5,4,4,-,-,-,1.495',2.989'
876,53262,2018,44,41,1.22,9,7,-,6,17,9,-,-,2,331',2.979'
877,430761,2018,31,30,1.23,1,1,-,8,11,7,-,-,-,1.882',1.882'
878,672202,2018,33,30,1.37,2,-,-,4,10,5,-,1,-,1.092',2.184'
879,419420,2018,43,18,1.28,-,-,-,9,7,3,-,-,-,-,817'
880,107259,2018,30,24,1.42,6,3,-,3,4,4,-,-,-,325',1.950'
881,148754,2018,17,17,2.06,1,1,-,7,1,1,-,-,-,1.011',1.011'
882,390368,2018,45,32,1.66,6,1,-,13,13,2,-,-,-,290',1.741'
883,418530,2018,68,56,1.54,1,10,-,7,31,6,-,-,-,3.988',3.988'
884,144789,2018,52,50,1.66,7,-,-,4,19,7,-,-,-,546',3.824'
885,445000,2018,33,7,0.71,-,-,-,1,1,2,-,-,-,-,549'
886,121986,2018,38,28,2.21,1,2,-,12,5,1,-,-,-,1.578',1.578'
887,435331,2018,51,27,1.26,6,-,-,7,5,6,-,-,-,296',1.777'
888,216259,2018,35,33,2.00,8,2,-,4,3,9,1,-,-,335',2.677'
889,162812,2018,34,31,0.84,6,3,-,4,16,1,-,-,-,365',2.190'
890,53359,2018,55,41,1.49,4,9,-,13,19,4,1,1,-,565',2.258'
891,75131,2018,49,32,1.75,1,1,-,4,12,14,-,-,-,2.363',2.363'
892,75833,2018,58,53,1.47,4,8,-,7,23,12,-,-,-,982',3.928'
893,153905,2018,60,48,1.94,1,7,-,4,4,4,-,-,-,3.984',3.984'
894,153065,2018,35,33,1.24,6,4,-,3,7,6,-,-,-,458',2.745'
895,520467,2018,36,35,1.69,5,5,-,4,7,8,-,-,-,549',2.743'
896,106281,2018,61,42,1.67,6,2,-,17,11,8,1,-,-,415',2.487'
897,144752,2018,35,30,1.20,4,8,-,-,12,8,-,-,1,652',2.608'
898,29091,2018,54,44,1.27,3,9,-,18,12,4,1,-,1,804',2.413'
899,71080,2018,48,21,1.48,-,-,-,4,4,3,-,-,-,-,1.583'
900,74198,2018,26,18,2.11,6,-,-,5,10,-,-,-,-,173',1.040'
901,112624,2018,28,25,0.84,-,-,-,1,5,9,2,-,-,-,2.022'
902,312666,2018,38,37,1.70,8,3,-,9,16,2,-,-,-,307',2.454'
903,346922,2018,64,34,2.00,1,-,-,14,3,10,-,-,-,1.951',1.951'
904,402825,2018,19,19,1.26,-,4,-,2,9,2,-,-,-,-,1.510'
905,435213,2018,35,35,1.37,-,2,-,2,15,8,-,1,-,-,2.618'
906,74590,2018,28,26,1.08,-,1,1,10,12,8,-,-,-,-,1.318'
907,99516,2018,28,20,1.30,-,-,-,8,8,3,-,-,-,-,1.012'
908,112990,2018,2,1,3.00,-,-,-,1,-,-,-,-,-,-,1'
909,346935,2018,38,37,1.32,3,2,-,5,12,7,-,1,-,913',2.740'
910,52929,2018,39,37,1.03,-,1,-,2,5,7,-,1,-,-,3.028'
911,76135,2018,52,50,1.16,6,8,-,6,19,8,-,-,1,637',3.822'
912,140682,2018,65,30,2.00,2,1,-,10,4,4,-,-,-,954',1.908'
913,181775,2018,40,27,0.78,4,2,-,10,6,2,-,-,1,373',1.493'
914,182285,2018,31,31,1.32,-,1,-,-,2,6,-,-,-,-,2.816'
915,74286,2018,48,35,0.94,2,5,-,7,16,2,-,-,-,1.187',2.373'
916,101542,2018,55,49,1.45,5,7,1,2,2,10,-,-,4,848',4.238'
917,540990,2018,4,2,3.00,-,-,-,2,-,-,-,-,-,-,22'
918,125513,2018,14,12,1.17,-,1,-,2,9,1,1,-,-,-,779'
919,151505,2018,63,26,1.23,1,-,-,3,6,3,-,-,-,1.993',1.993'
920,225408,2018,6,2,,-,-,-,2,-,2,-,-,-,-,78'
921,231039,2018,30,18,1.17,2,-,-,12,4,1,-,-,-,382',763'
922,329843,2018,22,18,1.11,3,-,-,1,7,2,-,-,1,428',1.284'
923,678439,2018,27,9,0.89,1,-,-,7,2,-,-,-,-,305',305'
924,67967,2018,11,11,1.00,2,-,-,-,-,1,1,-,-,473',945'
925,44172,2018,16,14,1.43,-,2,-,1,4,1,-,-,-,-,1.098'
926,54996,2018,31,30,1.53,4,-,-,-,-,7,-,-,-,675',2.700'
927,65162,2018,55,55,1.11,1,-,-,1,3,5,1,-,-,4.803',4.803'
928,82502,2018,36,36,1.53,13,8,-,6,4,2,-,-,4,224',2.909'
929,174570,2018,28,22,1.18,1,2,-,10,9,-,-,-,-,970',970'
930,216893,2018,18,16,1.19,-,-,-,-,2,4,-,-,-,-,1.372'
931,232577,2018,35,35,1.34,4,1,-,8,8,6,-,-,1,611',2.445'
932,234756,2018,24,24,1.58,4,2,-,2,-,4,1,-,-,505',2.018'
933,486078,2018,47,47,1.91,3,1,-,1,5,12,-,-,-,1.347',4.041'
934,177544,2018,33,10,1.10,-,-,-,6,3,2,-,-,-,-,396'
935,31127,2018,44,15,1.47,1,-,-,10,4,5,-,-,-,587',587'
936,72939,2018,51,51,1.45,4,2,-,4,10,8,-,1,3,1.033',4.131'
937,85308,2018,35,21,1.38,-,1,-,5,7,5,-,-,-,-,1.353'
938,100124,2018,39,19,1.26,-,-,-,1,4,5,-,-,-,-,1.567'
939,101310,2018,32,20,0.75,-,-,-,7,9,1,-,-,-,-,1.129'
940,107012,2018,49,24,1.29,3,1,-,10,10,1,-,-,-,429',1.287'
941,180271,2018,29,13,0.85,-,-,-,9,3,3,-,-,-,-,569'
942,191314,2018,45,43,1.19,3,4,-,15,14,2,-,-,-,878',2.634'
943,228206,2018,8,7,1.57,-,-,-,-,1,2,-,-,-,-,615'
944,364972,2018,51,48,1.27,3,7,-,4,4,5,-,-,1,1.327',3.980'
945,376135,2018,41,29,1.62,-,-,-,1,12,-,-,-,-,-,2.188'
946,446408,2018,56,34,1.32,-,-,-,9,10,11,-,-,-,-,2.091'
947,48669,2018,51,44,0.95,8,4,-,6,19,6,-,-,1,414',3.313'
948,148601,2018,35,33,1.06,-,-,-,1,8,8,2,-,-,-,2.667'
949,179026,2018,4,1,1.00,-,-,-,1,-,-,-,-,-,-,24'
950,347288,2018,39,37,1.43,5,3,-,3,18,8,-,1,-,574',2.868'
951,403315,2018,51,43,2.02,9,11,-,3,15,3,-,-,1,387',3.481'
952,598972,2018,29,25,1.16,-,3,-,5,4,10,1,-,-,-,1.713'
953,27303,2018,45,42,1.48,2,5,-,6,4,8,1,-,-,1.627',3.254'
954,27363,2018,52,24,1.25,-,1,-,1,6,7,-,-,-,-,1.936'
955,52514,2018,40,18,1.61,-,-,-,10,4,3,-,-,-,-,823'
956,53288,2018,28,7,1.14,-,-,-,2,5,-,-,-,-,-,323'
957,74119,2018,16,8,1.13,-,-,-,3,2,-,-,-,-,-,475'
958,74790,2018,24,16,1.31,-,-,-,1,5,1,-,-,-,-,1.196'
959,81509,2018,15,8,2.13,5,2,-,4,3,1,-,-,1,83',414'
960,83906,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,87038,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,101692,2018,3,3,,-,-,-,-,1,1,-,-,-,-,271'
963,106504,2018,41,21,0.71,1,2,-,11,4,4,-,-,-,939',939'
964,137723,2018,12,8,0.75,-,1,-,4,4,1,-,-,-,-,380'
965,142142,2018,4,4,2.25,-,1,-,1,2,-,-,-,-,-,255'
966,146887,2018,5,2,1.00,-,-,-,2,-,-,-,-,-,-,67'
967,147402,2018,22,21,0.90,1,-,1,2,1,3,-,1,-,1.771',1.771'
968,155351,2018,28,25,1.40,4,2,-,2,12,8,-,-,-,444',1.775'
969,175377,2018,50,21,2.10,2,-,-,9,8,4,1,-,1,498',995'
970,186886,2018,15,14,1.07,1,-,-,-,6,1,-,-,-,1.174',1.174'
971,225686,2018,4,4,1.25,-,-,-,-,1,-,-,-,-,-,332'
972,333602,2018,26,21,1.48,-,-,-,9,8,3,-,-,-,-,1.049'
973,349161,2018,1,1,1.00,1,-,-,-,-,-,-,-,1,90',90'
974,373262,2018,13,12,1.25,2,-,-,2,2,2,-,-,-,455',909'
975,362842,2019,35,28,2.21,4,4,-,11,11,2,-,-,-,385',1.541'
976,126422,2019,39,33,1.73,2,1,-,12,9,4,-,-,-,878',1.756'
977,499721,2019,41,39,1.74,3,3,-,2,16,9,-,-,-,1.072',3.217'
978,444523,2019,37,27,1.67,-,1,-,14,11,7,-,-,-,-,1.200'
979,225984,2019,43,43,1.77,8,20,-,5,15,6,-,-,-,426',3.406'
980,129473,2019,33,33,1.00,4,2,-,6,14,5,-,1,-,586',2.344'
981,54375,2019,35,35,2.34,13,7,-,1,10,4,-,-,1,232',3.021'
982,73741,2019,23,23,2.04,-,3,-,1,-,6,-,-,-,-,1.985'
983,323934,2019,22,14,1.57,-,-,-,4,8,4,-,-,-,-,769'
984,181768,2019,35,34,1.41,1,4,-,5,9,10,-,-,1,2.579',2.579'
