0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
138,/renan-fonseca/profil/spieler/124183,Renan Fonseca,Renan Fonseca,/renan-fonseca/profil/spieler/124183,Renan Fonseca,Centre-Back,29,€700k,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2019,,/aa-ponte-preta/startseite/verein/1134/saison_id/2019,,/aa-ponte-preta/startseite/verein/1134/saison_id/2019,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/oeste-fc-sp-/startseite/verein/21829/saison_id/2019,,/oeste-fc-sp-/startseite/verein/21829/saison_id/2019,,/oeste-fc-sp-/startseite/verein/21829/saison_id/2019,Oeste,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
139,/ronaldo-alves/profil/spieler/124543,Ronaldo Alves,Ronaldo Alves,/ronaldo-alves/profil/spieler/124543,Ronaldo Alves,Centre-Back,30,€700k,Brazil,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2019,,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2019,,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2019,CSA,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2019,,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2019,,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2019,Náutico,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
140,/paulao/profil/spieler/128855,Paulão,Paulão,/paulao/profil/spieler/128855,Paulão,Centre-Back,33,€700k,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2019,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2019,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2019,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,free transfer
141,/jubal/profil/spieler/149928,Jubal,Jubal,/jubal/profil/spieler/149928,Jubal,Centre-Back,26,€700k,Brazil,/fc-arouca/startseite/verein/8024/saison_id/2019,,/fc-arouca/startseite/verein/8024/saison_id/2019,,/fc-arouca/startseite/verein/8024/saison_id/2019,Arouca,Portugal,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2019,,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2019,,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2019,Vitória Setúbal,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,?,
142,/leo-morais/profil/spieler/150085,Léo Morais,Léo Morais,/leo-morais/profil/spieler/150085,Léo Morais,Right-Back,28,€700k,Brazil,/avai-fc-sc-/startseite/verein/2035/saison_id/2019,,/avai-fc-sc-/startseite/verein/2035/saison_id/2019,,/avai-fc-sc-/startseite/verein/2035/saison_id/2019,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2019,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2019,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2019,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
143,/lucas-tagliapietra/profil/spieler/189047,Lucas Tagliapietra,Lucas Tagliapietra,/lucas-tagliapietra/profil/spieler/189047,Lucas Tagliapietra,Centre-Back,28,€700k,Brazil,/al-batin/startseite/verein/28597/saison_id/2019,,/al-batin/startseite/verein/28597/saison_id/2019,,/al-batin/startseite/verein/28597/saison_id/2019,Al-Batin,Saudi Arabia,/boavista-porto-fc/startseite/verein/2503/saison_id/2019,,/boavista-porto-fc/startseite/verein/2503/saison_id/2019,,/boavista-porto-fc/startseite/verein/2503/saison_id/2019,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,free transfer,
144,/douglas-grolli/profil/spieler/210146,Douglas Grolli,Douglas Grolli,/douglas-grolli/profil/spieler/210146,Douglas Grolli,Centre-Back,30,€700k,Brazil,/cs-maritimo/startseite/verein/1301/saison_id/2019,,/cs-maritimo/startseite/verein/1301/saison_id/2019,,/cs-maritimo/startseite/verein/1301/saison_id/2019,Marítimo,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,/avispa-fukuoka/startseite/verein/9597/saison_id/2019,,/avispa-fukuoka/startseite/verein/9597/saison_id/2019,,/avispa-fukuoka/startseite/verein/9597/saison_id/2019,Avispa Fukuoka,/j2-league/transfers/wettbewerb/JAP2/saison_id/2019,J2 League,?
145,/nathan-otavio/profil/spieler/222468,Nathan Otávio,Nathan Otávio,/nathan-otavio/profil/spieler/222468,Nathan Otávio,Centre-Back,29,€700k,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/coritiba-fc/startseite/verein/776/saison_id/2019,,/coritiba-fc/startseite/verein/776/saison_id/2019,,/coritiba-fc/startseite/verein/776/saison_id/2019,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
146,/para/profil/spieler/323618,Pará,Pará,/para/profil/spieler/323618,Pará,Left-Back,24,€700k,Brazil,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,Botafogo-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/vegalta-sendai/startseite/verein/6395/saison_id/2019,,/vegalta-sendai/startseite/verein/6395/saison_id/2019,,/vegalta-sendai/startseite/verein/6395/saison_id/2019,Vegalta Sendai,/j1-league/transfers/wettbewerb/JAP1/saison_id/2019,J1 League,free transfer
147,/paulo-ricardo/profil/spieler/330031,Paulo Ricardo,Paulo Ricardo,/paulo-ricardo/profil/spieler/330031,Paulo Ricardo,Centre-Back,25,€700k,Brazil,/fc-sion/startseite/verein/321/saison_id/2019,,/fc-sion/startseite/verein/321/saison_id/2019,,/fc-sion/startseite/verein/321/saison_id/2019,FC Sion,/super-league/transfers/wettbewerb/C1/saison_id/2019,Super League,/figueirense-fc/startseite/verein/4064/saison_id/2019,,/figueirense-fc/startseite/verein/4064/saison_id/2019,,/figueirense-fc/startseite/verein/4064/saison_id/2019,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,?
148,/joao-lucas/profil/spieler/346051,João Lucas,João Lucas,/joao-lucas/profil/spieler/346051,João Lucas,Left-Back,28,€700k,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2019,,/ceara-sporting-club/startseite/verein/2029/saison_id/2019,,/ceara-sporting-club/startseite/verein/2029/saison_id/2019,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2019,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2019,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2019,Cruzeiro,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
149,/gustavo-ferrareis/profil/spieler/348264,Gustavo Ferrareis,Gustavo Ferrareis,/gustavo-ferrareis/profil/spieler/348264,Gustavo Ferrareis,Right-Back,24,€700k,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2019,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2019,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2019,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,loan transfer
150,/patrick-marcelino/profil/spieler/373088,Patrick Marcelino,Patrick Marcelino,/patrick-marcelino/profil/spieler/373088,Patrick Marcelino,Centre-Back,25,€700k,Brazil,/associacao-ferroviaria-de-esportes-sp-/startseite/verein/15882/saison_id/2019,,/associacao-ferroviaria-de-esportes-sp-/startseite/verein/15882/saison_id/2019,,/associacao-ferroviaria-de-esportes-sp-/startseite/verein/15882/saison_id/2019,Ferroviária,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2019,Paulistão A1 - Primeira Fase,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2019,,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2019,,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2019,Vila Nova FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,loan transfer
151,/william-klaus/profil/spieler/484599,William Klaus,William Klaus,/william-klaus/profil/spieler/484599,William Klaus,Centre-Back,25,€700k,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2019,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/ceara-sporting-club/startseite/verein/2029/saison_id/2019,,/ceara-sporting-club/startseite/verein/2029/saison_id/2019,,/ceara-sporting-club/startseite/verein/2029/saison_id/2019,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,free transfer
152,/diego-angelo/profil/spieler/59333,Diego Ângelo,Diego Ângelo,/diego-angelo/profil/spieler/59333,Diego Ângelo,Centre-Back,33,€650k,Brazil,/antalyaspor/startseite/verein/589/saison_id/2019,,/antalyaspor/startseite/verein/589/saison_id/2019,,/antalyaspor/startseite/verein/589/saison_id/2019,Antalyaspor,/super-lig/transfers/wettbewerb/TR1/saison_id/2019,Süper Lig,/kayserispor/startseite/verein/3205/saison_id/2019,,/kayserispor/startseite/verein/3205/saison_id/2019,,/kayserispor/startseite/verein/3205/saison_id/2019,Kayserispor,/super-lig/transfers/wettbewerb/TR1/saison_id/2019,Süper Lig,loan transfer
153,/gilson/profil/spieler/132568,Gilson,Gilson,/gilson/profil/spieler/132568,Gilson,Left-Back,33,€650k,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2019,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2019,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2019,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,Botafogo-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
154,/raphael-silva/profil/spieler/280283,Raphael Silva,Raphael Silva,/raphael-silva/profil/spieler/280283,Raphael Silva,Centre-Back,25,€650k,Brazil,/boavista-porto-fc/startseite/verein/2503/saison_id/2019,,/boavista-porto-fc/startseite/verein/2503/saison_id/2019,,/boavista-porto-fc/startseite/verein/2503/saison_id/2019,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,/al-faisaly-harmah/startseite/verein/28848/saison_id/2019,,/al-faisaly-harmah/startseite/verein/28848/saison_id/2019,,/al-faisaly-harmah/startseite/verein/28848/saison_id/2019,Al-Faisaly,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2019,Saudi Pro League,free transfer
155,/robson/profil/spieler/280762,Robson,Robson,/robson/profil/spieler/280762,Robson,Centre-Back,26,€650k,Brazil,/khor-fakkan/startseite/verein/26351/saison_id/2019,,/khor-fakkan/startseite/verein/26351/saison_id/2019,,/khor-fakkan/startseite/verein/26351/saison_id/2019,Khor Fakkan,/uae-arabian-gulf-league/transfers/wettbewerb/UAE1/saison_id/2019,UAE Pro League,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2019,Botafogo-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
156,/nathan/profil/spieler/339711,Nathan,Nathan,/nathan/profil/spieler/339711,Nathan,Centre-Back,24,€650k,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/fc-zurich/startseite/verein/260/saison_id/2019,,/fc-zurich/startseite/verein/260/saison_id/2019,,/fc-zurich/startseite/verein/260/saison_id/2019,FC Zürich,/super-league/transfers/wettbewerb/C1/saison_id/2019,Super League,free transfer
157,/jonathan-bocao/profil/spieler/347091,Jonathan Bocão,Jonathan Bocão,/jonathan-bocao/profil/spieler/347091,Jonathan Bocão,Right-Back,26,€650k,Brazil,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,Água Santa-SP,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2019,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2019,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2019,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,?,
158,/jonathan-bocao/profil/spieler/347091,Jonathan Bocão,Jonathan Bocão,/jonathan-bocao/profil/spieler/347091,Jonathan Bocão,Right-Back,26,€650k,Brazil,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2019,,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2019,,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2019,ABC FC,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2019,Copa do Nordeste - Fase de Grupos,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,Água Santa-SP,Brazil,?,
159,/luan-peres/profil/spieler/347913,Luan Peres,Luan Peres,/luan-peres/profil/spieler/347913,Luan Peres,Centre-Back,25,€600k,Brazil,/fc-brugge/startseite/verein/2282/saison_id/2019,,/fc-brugge/startseite/verein/2282/saison_id/2019,,/fc-brugge/startseite/verein/2282/saison_id/2019,Club Brugge,/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019,JPL,/fc-santos/startseite/verein/221/saison_id/2019,,/fc-santos/startseite/verein/221/saison_id/2019,,/fc-santos/startseite/verein/221/saison_id/2019,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,Loan fee:€250k
160,/guilherme/profil/spieler/217863,Guilherme,Guilherme,/guilherme/profil/spieler/217863,Guilherme,Left-Back,29,€600k,Brazil,/jagiellonia-bialystok/startseite/verein/2300/saison_id/2019,,/jagiellonia-bialystok/startseite/verein/2300/saison_id/2019,,/jagiellonia-bialystok/startseite/verein/2300/saison_id/2019,Jagiellonia,/pko-ekstraklasa/transfers/wettbewerb/PL1/saison_id/2019,Ekstraklasa,/konyaspor/startseite/verein/2293/saison_id/2019,,/konyaspor/startseite/verein/2293/saison_id/2019,,/konyaspor/startseite/verein/2293/saison_id/2019,Konyaspor,/super-lig/transfers/wettbewerb/TR1/saison_id/2019,Süper Lig,€100k
161,/guilherme-santos/profil/spieler/53965,Guilherme Santos,Guilherme Santos,/guilherme-santos/profil/spieler/53965,Guilherme Santos,Left-Back,31,€600k,Brazil,/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2019,,/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2019,,/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2019,Tombense,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2019,Série C,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2019,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2019,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2019,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,loan transfer
162,/rodrigo-galo/profil/spieler/75118,Rodrigo Galo,Rodrigo Galo,/rodrigo-galo/profil/spieler/75118,Rodrigo Galo,Right-Back,32,€600k,Brazil,/aek-athen/startseite/verein/2441/saison_id/2019,,/aek-athen/startseite/verein/2441/saison_id/2019,,/aek-athen/startseite/verein/2441/saison_id/2019,AEK Athens,/super-league-1/transfers/wettbewerb/GR1/saison_id/2019,Super League 1,/atromitos-athen/startseite/verein/3060/saison_id/2019,,/atromitos-athen/startseite/verein/3060/saison_id/2019,,/atromitos-athen/startseite/verein/3060/saison_id/2019,Atromitos,/super-league-1/transfers/wettbewerb/GR1/saison_id/2019,Super League 1,free transfer
163,/alan-santos/profil/spieler/113336,Alan Santos,Alan Santos,/alan-santos/profil/spieler/113336,Alan Santos,Centre-Back,28,€600k,Brazil,/tigres-uanl/startseite/verein/7055/saison_id/2019,,/tigres-uanl/startseite/verein/7055/saison_id/2019,,/tigres-uanl/startseite/verein/7055/saison_id/2019,Tigres UANL,/liga-mx-apertura/transfers/wettbewerb/MEXA/saison_id/2019,Liga MX Apertura,/chapecoense/startseite/verein/17776/saison_id/2019,,/chapecoense/startseite/verein/17776/saison_id/2019,,/chapecoense/startseite/verein/17776/saison_id/2019,Chapecoense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,?
164,/marllon/profil/spieler/166032,Marllon,Marllon,/marllon/profil/spieler/166032,Marllon,Centre-Back,27,€600k,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2019,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2019,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2019,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/esporte-clube-bahia/startseite/verein/10010/saison_id/2019,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2019,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2019,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,loan transfer
165,/maia/profil/spieler/188715,Maia,Maia,/maia/profil/spieler/188715,Maia,Centre-Back,28,€600k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2019,,/coritiba-fc/startseite/verein/776/saison_id/2019,,/coritiba-fc/startseite/verein/776/saison_id/2019,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2019,Paulistão A1 - Primeira Fase,free transfer
166,/gabriel-moura/profil/spieler/210088,Gabriel Moura,Gabriel Moura,/gabriel-moura/profil/spieler/210088,Gabriel Moura,Right-Back,31,€600k,Brazil,/sepsi-osk-sf-gheorghe/startseite/verein/54585/saison_id/2019,,/sepsi-osk-sf-gheorghe/startseite/verein/54585/saison_id/2019,,/sepsi-osk-sf-gheorghe/startseite/verein/54585/saison_id/2019,Sepsi OSK,/liga-1/transfers/wettbewerb/RO1/saison_id/2019,Liga 1,/fc-dinamo/startseite/verein/312/saison_id/2019,,/fc-dinamo/startseite/verein/312/saison_id/2019,,/fc-dinamo/startseite/verein/312/saison_id/2019,FC Dinamo,/liga-1/transfers/wettbewerb/RO1/saison_id/2019,Liga 1,free transfer
167,/ezequiel/profil/spieler/224047,Ezequiel,Ezequiel,/ezequiel/profil/spieler/224047,Ezequiel,Right-Back,26,€600k,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/chapecoense/startseite/verein/17776/saison_id/2019,,/chapecoense/startseite/verein/17776/saison_id/2019,,/chapecoense/startseite/verein/17776/saison_id/2019,Chapecoense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
168,/bryan/profil/spieler/224863,Bryan,Bryan,/bryan/profil/spieler/224863,Bryan,Left-Back,27,€600k,Brazil,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2019,,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2019,,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2019,CRB,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/alashkert-yerevan/startseite/verein/37914/saison_id/2019,,/alashkert-yerevan/startseite/verein/37914/saison_id/2019,,/alashkert-yerevan/startseite/verein/37914/saison_id/2019,Alashkert FC,/bardsragujn-chumb/transfers/wettbewerb/ARM1/saison_id/2019,Bardzraguyn khumb,free transfer
169,/alex-silva/profil/spieler/277713,Alex Silva,Alex Silva,/alex-silva/profil/spieler/277713,Alex Silva,Right-Back,25,€600k,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2019,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2019,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2019,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2019,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2019,,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2019,Coimbra,Brazil,loan transfer,
170,/breno-lorran/profil/spieler/322781,Breno Lorran,Breno Lorran,/breno-lorran/profil/spieler/322781,Breno Lorran,Left-Back,24,€600k,Brazil,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,Londrina-PR,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2019,Série C,/club-africain-tunis/startseite/verein/819/saison_id/2019,,/club-africain-tunis/startseite/verein/819/saison_id/2019,,/club-africain-tunis/startseite/verein/819/saison_id/2019,Club Africain,/ligue-professionnelle-1/transfers/wettbewerb/TUN1/saison_id/2019,Ligue I Pro,free transfer
171,/alemao/profil/spieler/374096,Alemão,Alemão,/alemao/profil/spieler/374096,Alemão,Right-Back,29,€600k,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2019,,/figueirense-fc/startseite/verein/4064/saison_id/2019,,/figueirense-fc/startseite/verein/4064/saison_id/2019,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,Londrina-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
172,/lucas-taylor/profil/spieler/387928,Lucas Taylor,Lucas Taylor,/lucas-taylor/profil/spieler/387928,Lucas Taylor,Right-Back,24,€600k,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/gd-estoril-praia/startseite/verein/1465/saison_id/2019,,/gd-estoril-praia/startseite/verein/1465/saison_id/2019,,/gd-estoril-praia/startseite/verein/1465/saison_id/2019,Estoril Praia,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2019,LigaPro,free transfer
173,/wanderson/profil/spieler/420858,Wanderson,Wanderson,/wanderson/profil/spieler/420858,Wanderson,Left-Back,28,€600k,Brazil,/vereinslos/startseite/verein/515/saison_id/2019,,/vereinslos/startseite/verein/515/saison_id/2019,,/vereinslos/startseite/verein/515/saison_id/2019,Without Club,,/ad-sao-caetano-sp-/startseite/verein/291/saison_id/2019,,/ad-sao-caetano-sp-/startseite/verein/291/saison_id/2019,,/ad-sao-caetano-sp-/startseite/verein/291/saison_id/2019,São Caetano,Brazil,free transfer,,
174,/victor-cardozo/profil/spieler/451019,Victor Cardozo,Victor Cardozo,/victor-cardozo/profil/spieler/451019,Victor Cardozo,Centre-Back,30,€600k,Brazil,/ptt-rayong/startseite/verein/17361/saison_id/2019,,/ptt-rayong/startseite/verein/17361/saison_id/2019,,/ptt-rayong/startseite/verein/17361/saison_id/2019,PTT Rayong,Thailand,/bg-pathum-united/startseite/verein/25444/saison_id/2019,,/bg-pathum-united/startseite/verein/25444/saison_id/2019,,/bg-pathum-united/startseite/verein/25444/saison_id/2019,BG Pathum Utd.,Thailand,free transfer,,
175,/ricardo-thalheimer/profil/spieler/550227,Ricardo Thalheimer,Ricardo Thalheimer,/ricardo-thalheimer/profil/spieler/550227,Ricardo Thalheimer,Centre-Back,27,€600k,Brazil,/avai-fc-sc-/startseite/verein/2035/saison_id/2019,,/avai-fc-sc-/startseite/verein/2035/saison_id/2019,,/avai-fc-sc-/startseite/verein/2035/saison_id/2019,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2019,,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2019,,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2019,CRB,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,free transfer
