0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
27,/gabriel-batista/profil/spieler/401535,Gabriel Batista,Gabriel Batista,/gabriel-batista/profil/spieler/401535,Gabriel Batista,Goalkeeper,24,€500k,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2022,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2022,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2022,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/cd-santa-clara/startseite/verein/2423/saison_id/2022,,/cd-santa-clara/startseite/verein/2423/saison_id/2022,,/cd-santa-clara/startseite/verein/2423/saison_id/2022,Santa Clara,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,free transfer
28,/muriel/profil/spieler/27349,Muriel,Muriel,/muriel/profil/spieler/27349,Muriel,Goalkeeper,35,€400k,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2022,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2022,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2022,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/ael-limassol/startseite/verein/786/saison_id/2022,,/ael-limassol/startseite/verein/786/saison_id/2022,,/ael-limassol/startseite/verein/786/saison_id/2022,AEL Limassol,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2022,Protathlima Cyta,free transfer
29,/charles/profil/spieler/181773,Charles,Charles,/charles/profil/spieler/181773,Charles,Goalkeeper,28,€400k,Brazil,/fc-vizela/startseite/verein/6912/saison_id/2022,,/fc-vizela/startseite/verein/6912/saison_id/2022,,/fc-vizela/startseite/verein/6912/saison_id/2022,Vizela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/olympiakos-nikosia/startseite/verein/1402/saison_id/2022,,/olympiakos-nikosia/startseite/verein/1402/saison_id/2022,,/olympiakos-nikosia/startseite/verein/1402/saison_id/2022,Olympiakos N.,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2022,Protathlima Cyta,free transfer
30,/georgemy/profil/spieler/258369,Georgemy,Georgemy,/georgemy/profil/spieler/258369,Georgemy,Goalkeeper,27,€400k,Brazil,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2022,,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2022,,/vila-nova-futebol-clube-go-/startseite/verein/5677/saison_id/2022,Vila Nova FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2022,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2022,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2022,Novorizontino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,free transfer
31,/luan-polli/profil/spieler/273250,Luan Polli,Luan Polli,/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,29,€400k,Brazil,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/coritiba-fc/startseite/verein/776/saison_id/2022,,/coritiba-fc/startseite/verein/776/saison_id/2022,,/coritiba-fc/startseite/verein/776/saison_id/2022,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,free transfer
32,/victor-braga/profil/spieler/380478,Victor Braga,Victor Braga,/victor-braga/profil/spieler/380478,Victor Braga,Goalkeeper,30,€400k,Brazil,/fc-arouca/startseite/verein/8024/saison_id/2022,,/fc-arouca/startseite/verein/8024/saison_id/2022,,/fc-arouca/startseite/verein/8024/saison_id/2022,Arouca,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/al-taee/startseite/verein/40079/saison_id/2022,,/al-taee/startseite/verein/40079/saison_id/2022,,/al-taee/startseite/verein/40079/saison_id/2022,Al-Tai,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2022,Saudi Pro League,free transfer
33,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Gabriel Mesquita,/gabriel-mesquita/profil/spieler/645897,Gabriel Mesquita,Goalkeeper,24,€400k,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2022,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2022,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2022,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2022,Paulistão A1 - Primeira Fase,loan transfer
34,/cesar/profil/spieler/177776,César,César,/cesar/profil/spieler/177776,César,Goalkeeper,30,€350k,Brazil,/esporte-clube-bahia/startseite/verein/10010/saison_id/2022,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2022,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2022,EC Bahia,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/boavista-porto-fc/startseite/verein/2503/saison_id/2022,,/boavista-porto-fc/startseite/verein/2503/saison_id/2022,,/boavista-porto-fc/startseite/verein/2503/saison_id/2022,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,free transfer
35,/joao-ricardo/profil/spieler/270420,João Ricardo,João Ricardo,/joao-ricardo/profil/spieler/270420,João Ricardo,Goalkeeper,34,€350k,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,free transfer
36,/mauricio-kozlinski/profil/spieler/438431,Mauricio Kozlinski,Mauricio Kozlinski,/mauricio-kozlinski/profil/spieler/438431,Mauricio Kozlinski,Goalkeeper,31,€350k,Brazil,/guarani-fc-sp-/startseite/verein/1755/saison_id/2022,,/guarani-fc-sp-/startseite/verein/1755/saison_id/2022,,/guarani-fc-sp-/startseite/verein/1755/saison_id/2022,Guarani,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,free transfer
37,/ygor-vinhas/profil/spieler/555201,Ygor Vinhas,Ygor Vinhas,/ygor-vinhas/profil/spieler/555201,Ygor Vinhas,Goalkeeper,27,€350k,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2022,,/aa-ponte-preta/startseite/verein/1134/saison_id/2022,,/aa-ponte-preta/startseite/verein/1134/saison_id/2022,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2022,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2022,Paulistão A1 - Primeira Fase,free transfer
38,/diego-alves/profil/spieler/42373,Diego Alves,Diego Alves,/diego-alves/profil/spieler/42373,Diego Alves,Goalkeeper,37,€300k,Brazil,/vereinslos/startseite/verein/515/saison_id/2022,,/vereinslos/startseite/verein/515/saison_id/2022,,/vereinslos/startseite/verein/515/saison_id/2022,Without Club,,/celta-vigo/startseite/verein/940/saison_id/2022,,/celta-vigo/startseite/verein/940/saison_id/2022,,/celta-vigo/startseite/verein/940/saison_id/2022,Celta de Vigo,/laliga/transfers/wettbewerb/ES1/saison_id/2022,LaLiga,free transfer,
39,/paulo-victor/profil/spieler/67886,Paulo Victor,Paulo Victor,/paulo-victor/profil/spieler/67886,Paulo Victor,Goalkeeper,35,€300k,Brazil,/cs-maritimo/startseite/verein/1301/saison_id/2022,,/cs-maritimo/startseite/verein/1301/saison_id/2022,,/cs-maritimo/startseite/verein/1301/saison_id/2022,Marítimo,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/al-ettifaq/startseite/verein/7732/saison_id/2022,,/al-ettifaq/startseite/verein/7732/saison_id/2022,,/al-ettifaq/startseite/verein/7732/saison_id/2022,Al-Ettifaq,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2022,Saudi Pro League,free transfer
40,/renan/profil/spieler/68102,Renan,Renan,/renan/profil/spieler/68102,Renan,Goalkeeper,33,€300k,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2022,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2022,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2022,Atlético-GO,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,free transfer
41,/thiago-rodrigues/profil/spieler/76139,Thiago Rodrigues,Thiago Rodrigues,/thiago-rodrigues/profil/spieler/76139,Thiago Rodrigues,Goalkeeper,34,€300k,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2022,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2022,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2022,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2022,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2022,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2022,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,free transfer
42,/rodolfo/profil/spieler/102227,Rodolfo,Rodolfo,/rodolfo/profil/spieler/102227,Rodolfo,Goalkeeper,32,€300k,Brazil,/oeste-fc-sp-/startseite/verein/21829/saison_id/2022,,/oeste-fc-sp-/startseite/verein/21829/saison_id/2022,,/oeste-fc-sp-/startseite/verein/21829/saison_id/2022,Oeste,Brazil,/associacao-atletica-maguary/startseite/verein/103697/saison_id/2022,,/associacao-atletica-maguary/startseite/verein/103697/saison_id/2022,,/associacao-atletica-maguary/startseite/verein/103697/saison_id/2022,Maguary,Brazil,free transfer,,
43,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Mateus Pasinato,/mateus-pasinato/profil/spieler/349418,Mateus Pasinato,Goalkeeper,30,€300k,Brazil,/moreirense-fc/startseite/verein/979/saison_id/2022,,/moreirense-fc/startseite/verein/979/saison_id/2022,,/moreirense-fc/startseite/verein/979/saison_id/2022,Moreirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2022,Liga Portugal 2,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2022,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2022,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2022,América-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,free transfer
44,/michael/profil/spieler/579207,Michael,Michael,/michael/profil/spieler/579207,Michael,Goalkeeper,27,€300k,Brazil,/fc-alverca/startseite/verein/2521/saison_id/2022,,/fc-alverca/startseite/verein/2521/saison_id/2022,,/fc-alverca/startseite/verein/2521/saison_id/2022,Alverca,/liga-3-serie-a/transfers/wettbewerb/PT3A/saison_id/2022,Liga 3,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2022,,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2022,,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2022,Santa Cruz-PE,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2022,Copa do Nordeste - Fase de Grupos,free transfer
45,/jordan/profil/spieler/823508,Jordan,Jordan,/jordan/profil/spieler/823508,Jordan,Goalkeeper,25,€300k,Brazil,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2022,,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2022,,/brusque-futebol-clube-sc-/startseite/verein/14390/saison_id/2022,Brusque,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2022,Série C,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,,/sport-club-do-recife/startseite/verein/8718/saison_id/2022,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,loan transfer
46,/rodrigo-moura/profil/spieler/543103,Rodrigo Moura,Rodrigo Moura,/rodrigo-moura/profil/spieler/543103,Rodrigo Moura,Goalkeeper,26,€275k,Brazil,/cd-trofense/startseite/verein/3348/saison_id/2022,,/cd-trofense/startseite/verein/3348/saison_id/2022,,/cd-trofense/startseite/verein/3348/saison_id/2022,Trofense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2022,Liga Portugal 2,/gd-chaves/startseite/verein/3325/saison_id/2022,,/gd-chaves/startseite/verein/3325/saison_id/2022,,/gd-chaves/startseite/verein/3325/saison_id/2022,Chaves,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,free transfer
47,/max-walef/profil/spieler/592336,Max Walef,Max Walef,/max-walef/profil/spieler/592336,Max Walef,Goalkeeper,28,€100k,Brazil,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/sk-dnipro-1/startseite/verein/60551/saison_id/2022,,/sk-dnipro-1/startseite/verein/60551/saison_id/2022,,/sk-dnipro-1/startseite/verein/60551/saison_id/2022,SC Dnipro-1,/premier-liga/transfers/wettbewerb/UKR1/saison_id/2022,Premier Liga,€100k
48,/bruno/profil/spieler/214701,Bruno,Bruno,/bruno/profil/spieler/214701,Bruno,Goalkeeper,29,€100k,Brazil,/ser-caxias-do-sul-rs-/startseite/verein/9141/saison_id/2022,,/ser-caxias-do-sul-rs-/startseite/verein/9141/saison_id/2022,,/ser-caxias-do-sul-rs-/startseite/verein/9141/saison_id/2022,Caxias-RS,/campeonato-gaucho/transfers/wettbewerb/BRRS/saison_id/2022,Campeonato Gaúcho,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,€45k
1,/lucas-perri/profil/spieler/352041,Lucas Perri,Lucas Perri,/lucas-perri/profil/spieler/352041,Lucas Perri,Goalkeeper,26,€8.00m,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/olympique-lyon/startseite/verein/1041/saison_id/2023,,/olympique-lyon/startseite/verein/1041/saison_id/2023,,/olympique-lyon/startseite/verein/1041/saison_id/2023,Olympique Lyon,/ligue-1/transfers/wettbewerb/FR1/saison_id/2023,Ligue 1,€3.25m
2,/brenno/profil/spieler/555016,Brenno,Brenno,/brenno/profil/spieler/555016,Brenno,Goalkeeper,24,€2.50m,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/ssc-bari/startseite/verein/332/saison_id/2023,,/ssc-bari/startseite/verein/332/saison_id/2023,,/ssc-bari/startseite/verein/332/saison_id/2023,Bari,/serie-b/transfers/wettbewerb/IT2/saison_id/2023,Serie B,Loan fee:€500k
3,/hugo-souza/profil/spieler/574901,Hugo Souza,Hugo Souza,/hugo-souza/profil/spieler/574901,Hugo Souza,Goalkeeper,24,€2.00m,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/gd-chaves/startseite/verein/3325/saison_id/2023,,/gd-chaves/startseite/verein/3325/saison_id/2023,,/gd-chaves/startseite/verein/3325/saison_id/2023,Chaves,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,Loan fee:€200k
4,/gabriel-grando/profil/spieler/878037,Gabriel Grando,Gabriel Grando,/gabriel-grando/profil/spieler/878037,Gabriel Grando,Goalkeeper,24,€2.00m,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
5,/ivan/profil/spieler/364257,Ivan,Ivan,/ivan/profil/spieler/364257,Ivan,Goalkeeper,26,€1.80m,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2023,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2023,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2023,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,€280k
6,/santos/profil/spieler/140811,Santos,Santos,/santos/profil/spieler/140811,Santos,Goalkeeper,33,€1.70m,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023,,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,€900k
7,/kaua-santos/profil/spieler/997861,Kauã Santos,Kauã Santos,/kaua-santos/profil/spieler/997861,Kauã Santos,Goalkeeper,20,€400k,Brazil,/flamengo-rio-de-janeiro-u20/startseite/verein/15002/saison_id/2023,,/flamengo-rio-de-janeiro-u20/startseite/verein/15002/saison_id/2023,,/flamengo-rio-de-janeiro-u20/startseite/verein/15002/saison_id/2023,Flamengo U20,/cbf-brasileiro-u20/transfers/wettbewerb/CB20/saison_id/2023,CBF Brasileiro U20,/eintracht-frankfurt/startseite/verein/24/saison_id/2023,,/eintracht-frankfurt/startseite/verein/24/saison_id/2023,,/eintracht-frankfurt/startseite/verein/24/saison_id/2023,E. Frankfurt,/bundesliga/transfers/wettbewerb/L1/saison_id/2023,Bundesliga,€1.60m
8,/vinicius/profil/spieler/286772,Vinícius,Vinícius,/vinicius/profil/spieler/286772,Vinícius,Goalkeeper,29,€400k,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/portimonense-sc/startseite/verein/7378/saison_id/2023,,/portimonense-sc/startseite/verein/7378/saison_id/2023,,/portimonense-sc/startseite/verein/7378/saison_id/2023,Portimonense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,€1.50m
9,/marcos-felipe/profil/spieler/283166,Marcos Felipe,Marcos Felipe,/marcos-felipe/profil/spieler/283166,Marcos Felipe,Goalkeeper,27,€1.50m,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,€400k
10,/keiller/profil/spieler/417084,Keiller,Keiller,/keiller/profil/spieler/417084,Keiller,Goalkeeper,27,€1.50m,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2023,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2023,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2023,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
11,/adriel/profil/spieler/808445,Adriel,Adriel,/adriel/profil/spieler/808445,Adriel,Goalkeeper,22,€1.20m,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
12,/gabriel/profil/spieler/79242,Gabriel,Gabriel,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,31,€1.00m,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2023,,/coritiba-fc/startseite/verein/776/saison_id/2023,,/coritiba-fc/startseite/verein/776/saison_id/2023,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/esporte-clube-juventude/startseite/verein/10492/saison_id/2023,,/esporte-clube-juventude/startseite/verein/10492/saison_id/2023,,/esporte-clube-juventude/startseite/verein/10492/saison_id/2023,Juventude,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,loan transfer
13,/john-victor/profil/spieler/432914,John Victor,John Victor,/john-victor/profil/spieler/432914,John Victor,Goalkeeper,27,€1.00m,Brazil,/fc-santos/startseite/verein/221/saison_id/2023,,/fc-santos/startseite/verein/221/saison_id/2023,,/fc-santos/startseite/verein/221/saison_id/2023,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/real-valladolid/startseite/verein/366/saison_id/2023,,/real-valladolid/startseite/verein/366/saison_id/2023,,/real-valladolid/startseite/verein/366/saison_id/2023,Real Valladolid,/laliga2/transfers/wettbewerb/ES2/saison_id/2023,2ª División,loan transfer
14,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Daniel Fuzato,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,26,€1.00m,Brazil,/ud-ibiza/startseite/verein/13241/saison_id/2023,,/ud-ibiza/startseite/verein/13241/saison_id/2023,,/ud-ibiza/startseite/verein/13241/saison_id/2023,UD Ibiza,/primera-division-r-f-e-f-grupo-ii/transfers/wettbewerb/E3G2/saison_id/2023,Primera Federación - Gr. II,/fc-getafe/startseite/verein/3709/saison_id/2023,,/fc-getafe/startseite/verein/3709/saison_id/2023,,/fc-getafe/startseite/verein/3709/saison_id/2023,Getafe,/laliga/transfers/wettbewerb/ES1/saison_id/2023,LaLiga,loan transfer
15,/john-victor/profil/spieler/432914,John Victor,John Victor,/john-victor/profil/spieler/432914,John Victor,Goalkeeper,27,€800k,Brazil,/fc-santos/startseite/verein/221/saison_id/2023,,/fc-santos/startseite/verein/221/saison_id/2023,,/fc-santos/startseite/verein/221/saison_id/2023,Santos,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,€1.35m
16,/ricardo-friedrich/profil/spieler/372201,Ricardo Friedrich,Ricardo Friedrich,/ricardo-friedrich/profil/spieler/372201,Ricardo Friedrich,Goalkeeper,30,€800k,Brazil,/kalmar-ff/startseite/verein/3654/saison_id/2023,,/kalmar-ff/startseite/verein/3654/saison_id/2023,,/kalmar-ff/startseite/verein/3654/saison_id/2023,Kalmar FF,/allsvenskan/transfers/wettbewerb/SE1/saison_id/2023,Allsvenskan,/malmo-ff/startseite/verein/496/saison_id/2023,,/malmo-ff/startseite/verein/496/saison_id/2023,,/malmo-ff/startseite/verein/496/saison_id/2023,Malmö FF,/allsvenskan/transfers/wettbewerb/SE1/saison_id/2023,Allsvenskan,free transfer
