,ID,Perfil,Nome,Posição,Idade,Valor de Mercado,Nacionalidade,URL Clube Antigo,Clube Antigo,URL Liga Antiga,Liga Antiga,URL Clube Novo,Clube Novo,URL Liga Nova,Liga Nova,Valor Transferência,Ano da Tranferência,pe,data_nasc,local_nasc,cidadania,altura,convocacoes,gols_selecao,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,gols_sofridos,clean_sheets,minutos
97,67886,/paulo-victor/profil/spieler/67886,Paulo Victor,Goalkeeper,30,1200000,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2017,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,/gremio-porto-alegre/startseite/verein/210/saison_id/2017,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,0,2017,left,"Jan 12, 1987 (38)",Assis,"3, Brazil, Italy, Qatar",1.87,0,0,2016,42,24,1.04,,0,,,,2,,,37,6,2160
98,67886,/paulo-victor/profil/spieler/67886,Paulo Victor,Goalkeeper,34,500000,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2021,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/cs-maritimo/startseite/verein/1301/saison_id/2021,Marítimo,/liga-nos/transfers/wettbewerb/PO1/saison_id/2021,Liga Portugal,0,2021,left,"Jan 12, 1987 (38)",Assis,"3, Brazil, Italy, Qatar",1.87,0,0,2020,6,4,1.75,,0,,,,1,,,2,2,360
99,67886,/paulo-victor/profil/spieler/67886,Paulo Victor,Goalkeeper,35,300000,Brazil,/cs-maritimo/startseite/verein/1301/saison_id/2022,Marítimo,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/al-ettifaq/startseite/verein/7732/saison_id/2022,Al-Ettifaq,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2022,Saudi Pro League,0,2022,left,"Jan 12, 1987 (38)",Assis,"3, Brazil, Italy, Qatar",1.87,0,0,2021,33,30,1.2,,0,,,,,1,,39,9,2700
100,212198,/vana-alves/profil/spieler/212198,Vaná Alves,Goalkeeper,26,900000,Brazil,/cd-feirense/startseite/verein/3349/saison_id/2017,Feirense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2017,Liga NOS,/fc-porto/startseite/verein/720/saison_id/2017,FC Porto,/liga-nos/transfers/wettbewerb/PO1/saison_id/2017,Liga NOS,1000000,2017,right,"Apr 25, 1991 (33)",Planaltina,"3, Brazil, Cyprus, Portugal",1.94,0,0,2016,40,29,1.41,,0,,,,3,,,35,8,2610
101,212198,/vana-alves/profil/spieler/212198,Vaná Alves,Goalkeeper,29,800000,Brazil,/fc-porto/startseite/verein/720/saison_id/2020,FC Porto,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,/fc-famalicao/startseite/verein/3329/saison_id/2020,Famalicão,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,0,2020,right,"Apr 25, 1991 (33)",Planaltina,"3, Brazil, Cyprus, Portugal",1.94,0,0,2019,35,23,1.7,,0,,1,,4,,,23,7,2093
102,212198,/vana-alves/profil/spieler/212198,Vaná Alves,Goalkeeper,30,500000,Brazil,/fc-famalicao/startseite/verein/3329/saison_id/2021,Famalicão,/liga-nos/transfers/wettbewerb/PO1/saison_id/2021,Liga Portugal,/aris-limassol/startseite/verein/10586/saison_id/2021,Aris Limassol,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2021,Protathlima Cyta,0,2021,right,"Apr 25, 1991 (33)",Planaltina,"3, Brazil, Cyprus, Portugal",1.94,0,0,2020,25,6,1.0,,0,,,,2,,,9,,540
103,512344,/jandrei/profil/spieler/512344,Jandrei,Goalkeeper,24,800000,Brazil,/clube-atletico-tubarao-sc-/startseite/verein/23838/saison_id/2017,Tubarão-SC,,Brazil,/chapecoense/startseite/verein/17776/saison_id/2017,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,1000000,2017,right,"Mar 1, 1993 (31)",Itaqui,"2, Brazil, Italy",1.86,0,0,2016,54,53,1.26,,0,,,,3,,,66,16,4770
104,512344,/jandrei/profil/spieler/512344,Jandrei,Goalkeeper,25,900000,Brazil,/chapecoense/startseite/verein/17776/saison_id/2018,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/genua-cfc/startseite/verein/252/saison_id/2018,Genoa,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,2500000,2018,right,"Mar 1, 1993 (31)",Itaqui,"2, Brazil, Italy",1.86,0,0,2017,60,60,1.42,,0,,,,3,,,60,25,5400
105,512344,/jandrei/profil/spieler/512344,Jandrei,Goalkeeper,28,1000000,Brazil,/genua-cfc/startseite/verein/252/saison_id/2021,Genoa,/serie-a/transfers/wettbewerb/IT1/saison_id/2021,Serie A,/fc-santos/startseite/verein/221/saison_id/2021,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Mar 1, 1993 (31)",Itaqui,"2, Brazil, Italy",1.86,0,0,2020,20,1,1.0,,0,,,,,,,,1,90
106,512344,/jandrei/profil/spieler/512344,Jandrei,Goalkeeper,28,800000,Brazil,/fc-santos/startseite/verein/221/saison_id/2021,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/fc-sao-paulo/startseite/verein/585/saison_id/2021,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Mar 1, 1993 (31)",Itaqui,"2, Brazil, Italy",1.86,0,0,2020,20,1,1.0,,0,,,,,,,,1,90
107,75102,/denis/profil/spieler/75102,Denis,Goalkeeper,30,750000,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2017,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,/figueirense-fc/startseite/verein/4064/saison_id/2017,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,0,2017,left,"Apr 14, 1987 (37)",Jaú,"1, Brazil",1.88,0,0,2016,41,7,1.71,,0,,,,,,,7,3,630
108,75102,/denis/profil/spieler/75102,Denis,Goalkeeper,32,750000,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2019,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/gil-vicente-fc/startseite/verein/2424/saison_id/2019,Gil Vicente,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,0,2019,left,"Apr 14, 1987 (37)",Jaú,"1, Brazil",1.88,0,0,2018,34,34,1.59,,0,,,,1,,,25,14,3060
109,95142,/renan-ribeiro/profil/spieler/95142,Renan Ribeiro,Goalkeeper,27,750000,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2017,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,/gd-estoril-praia/startseite/verein/1465/saison_id/2017,Estoril Praia,/liga-nos/transfers/wettbewerb/PO1/saison_id/2017,Liga NOS,0,2017,right,"Mar 23, 1990 (34)",Ribeirão Preto,"2, Brazil, United States",1.93,0,0,2016,39,30,1.2,,0,,,,2,,,38,7,2700
110,95142,/renan-ribeiro/profil/spieler/95142,Renan Ribeiro,Goalkeeper,28,2000000,Brazil,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,Estoril Praia,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2018,Ledman LigaPro,/sporting-lissabon/startseite/verein/336/saison_id/2018,Sporting CP,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,1100000,2018,right,"Mar 23, 1990 (34)",Ribeirão Preto,"2, Brazil, United States",1.93,0,0,2017,17,17,1.06,,0,,,,4,,,26,4,1530
111,95142,/renan-ribeiro/profil/spieler/95142,Renan Ribeiro,Goalkeeper,32,500000,Brazil,/sporting-lissabon/startseite/verein/336/saison_id/2022,Sporting CP,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/al-ahli-dschidda/startseite/verein/18487/saison_id/2022,Al-Ahli,/yelo-league/transfers/wettbewerb/SA2L/saison_id/2022,Saudi First Division League,0,2022,right,"Mar 23, 1990 (34)",Ribeirão Preto,"2, Brazil, United States",1.93,0,0,2021,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,27349,/muriel/profil/spieler/27349,Muriel,Goalkeeper,30,700000,Brazil,/sc-internacional-porto-alegre-b/startseite/verein/15466/saison_id/2017,Inter B,,Brazil,/cf-os-belenenses/startseite/verein/68608/saison_id/2017,Belenenses,/liga-nos/transfers/wettbewerb/PO1/saison_id/2017,Liga NOS,0,2017,left,"Feb 14, 1987 (37)",Novo Hamburgo,"2, Brazil, Germany",1.89,4,0,2016,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,27349,/muriel/profil/spieler/27349,Muriel,Goalkeeper,32,800000,Brazil,/belenenses-sad/startseite/verein/2457/saison_id/2019,B SAD,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2019,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,0,2019,left,"Feb 14, 1987 (37)",Novo Hamburgo,"2, Brazil, Germany",1.89,4,0,2018,64,58,1.31,,0,,,,5,,1,67,20,5152
114,27349,/muriel/profil/spieler/27349,Muriel,Goalkeeper,35,400000,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2022,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/ael-limassol/startseite/verein/786/saison_id/2022,AEL Limassol,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2022,Protathlima Cyta,0,2022,left,"Feb 14, 1987 (37)",Novo Hamburgo,"2, Brazil, Germany",1.89,4,0,2021,17,1,1.0,,0,,,,,,,,1,90
115,68408,/joao-carlos/profil/spieler/68408,João Carlos,Goalkeeper,29,600000,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2017,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2017,CRB,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,0,2017,right,"Apr 6, 1988 (36)",Paranavaí,"1, Brazil",1.91,0,0,2016,59,2,1.5,,0,,,,1,,,1,1,180
116,68408,/joao-carlos/profil/spieler/68408,João Carlos,Goalkeeper,30,600000,Brazil,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2018,CRB,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2018,CSA,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,0,2018,right,"Apr 6, 1988 (36)",Paranavaí,"1, Brazil",1.91,0,0,2017,44,44,1.27,,0,,,,1,,,49,11,3960
117,68408,/joao-carlos/profil/spieler/68408,João Carlos,Goalkeeper,31,500000,Brazil,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2019,CSA,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2019,Cuiabá-MT,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,0,2019,right,"Apr 6, 1988 (36)",Paranavaí,"1, Brazil",1.91,0,0,2018,39,13,0.46,,0,,1,,1,,1,18,3,1080
118,149582,/emerson/profil/spieler/149582,Emerson,Goalkeeper,35,400000,Brazil,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2017,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,/joinville-ec-sc-/startseite/verein/3330/saison_id/2017,Joinville-SC,,Brazil,0,2017,right,"Aug 3, 1982 (42)",Rancharia,"1, Brazil",1.87,0,0,2016,32,32,1.09,,0,,,1,3,,,37,8,2880
119,149582,/emerson/profil/spieler/149582,Emerson,Goalkeeper,37,400000,Brazil,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2019,Londrina-PR,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2019,Série C,/brunei-dpmm-fc/startseite/verein/14320/saison_id/2019,DPMM FC,/singapore-premier-league/transfers/wettbewerb/SIN1/saison_id/2019,Premier League,0,2019,right,"Aug 3, 1982 (42)",Rancharia,"1, Brazil",1.87,0,0,2018,30,1,,,0,,,,2,,,2,,90
120,52953,/felipe-garcia/profil/spieler/52953,Felipe Garcia,Goalkeeper,29,300000,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2017,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,/moreirense-fc/startseite/verein/979/saison_id/2017,Moreirense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2017,Liga NOS,0,2017,right,"Jan 10, 1988 (37)",São Vicente,"1, Brazil",1.93,0,0,2016,21,19,0.74,,0,,,,1,,,29,2,1710
121,190909,/huanderson/profil/spieler/190909,Huanderson,Goalkeeper,34,300000,Brazil,/iraklis-thessaloniki/startseite/verein/47/saison_id/2017,Iraklis,,Greece,/apollon-smyrnis/startseite/verein/441/saison_id/2017,Apollon Smyrnis,/super-league-1/transfers/wettbewerb/GR1/saison_id/2017,Super League 1,0,2017,right,"Aug 3, 1983 (41)",Goiânia,"1, Brazil",1.87,0,0,2016,29,26,1.04,,0,,,,4,,,33,5,2340
122,347017,/tony-batista/profil/spieler/347017,Tony Batista,Goalkeeper,25,300000,Brazil,/cf-uniao-madeira/startseite/verein/976/saison_id/2017,União Madeira,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2017,Ledman LigaPro,/leixoes-sc/startseite/verein/3345/saison_id/2017,Leixões,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2017,Ledman LigaPro,0,2017,right,"Sep 25, 1992 (32)",Rio Verde,"2, Brazil, Iran",1.94,0,0,2016,42,17,1.53,,0,,1,1,2,,,14,7,1505
123,351229,/marcos/profil/spieler/351229,Marcos,Goalkeeper,24,300000,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2017,Atlético-GO,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,/goias-ec/startseite/verein/3197/saison_id/2017,Goiás,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,0,2017,right,"May 17, 1993 (31)",Cidade Gaúcha,"1, Brazil",1.85,0,0,2016,26,11,1.09,,0,,,,1,,,13,2,990
124,479211,/elias/profil/spieler/479211,Elias,Goalkeeper,22,50000,Brazil,/esporte-clube-juventude/startseite/verein/10492/saison_id/2017,Juventude,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2017,Série B,/chapecoense/startseite/verein/17776/saison_id/2017,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2017,Série A,260000,2017,right,"Jul 12, 1995 (29)",Vacaria,"1, Brazil",1.86,0,0,2016,60,8,0.75,,0,,1,,,,,9,2,696
125,581915,/gianluca/profil/spieler/581915,Gianluca,Goalkeeper,21,0,Brazil,/figueirense-futebol-clube-u20/startseite/verein/16665/saison_id/2017,Figueirense U20,,Brazil,/vejle-boldklub/startseite/verein/443/saison_id/2017,Vejle BK,/nordicbet-liga/transfers/wettbewerb/DK2/saison_id/2017,1.Division,111000,2017,both,"Mar 17, 1997 (27)",Criciúma,"2, Brazil, Italy",1.9,0,0,2016,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,371247,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Goalkeeper,18,2000000,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2018,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/parma-calcio-1913/startseite/verein/130/saison_id/2018,Parma,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,6000000,2018,right,"Oct 5, 2000 (24)",Uberlândia,"1, Brazil",1.92,0,0,2017,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,371247,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Goalkeeper,18,2000000,Brazil,/parma-calcio-1913/startseite/verein/130/saison_id/2019,Parma,/serie-a/transfers/wettbewerb/IT1/saison_id/2019,Serie A,/inter-mailand/startseite/verein/46/saison_id/2019,Inter,/serie-a/transfers/wettbewerb/IT1/saison_id/2019,Serie A,6300000,2019,right,"Oct 5, 2000 (24)",Uberlândia,"1, Brazil",1.92,0,0,2018,12,,,,0,,,,,,,,,
128,371247,/gabriel-brazao/profil/spieler/371247,Gabriel Brazão,Goalkeeper,23,300000,Brazil,/inter-mailand/startseite/verein/46/saison_id/2023,Inter,/serie-a/transfers/wettbewerb/IT1/saison_id/2023,Serie A,/fc-santos/startseite/verein/221/saison_id/2023,Santos,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,0,2023,right,"Oct 5, 2000 (24)",Uberlândia,"1, Brazil",1.92,0,0,2022,11,1,,,0,,1,,,,,3,,18
129,52313,/marcelo-grohe/profil/spieler/52313,Marcelo Grohe,Goalkeeper,31,4000000,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2018,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/al-ittihad-dschidda/startseite/verein/8023/saison_id/2018,Al-Ittihad,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2018,Saudi Pro League,2650000,2018,right,"Jan 13, 1987 (38)",Campo Bom,"3, Brazil, Italy, Saudi Arabia",1.88,2,0,2017,48,48,1.98,,0,,,1,3,,,25,28,4335
130,52313,/marcelo-grohe/profil/spieler/52313,Marcelo Grohe,Goalkeeper,37,400000,Brazil,/al-ittihad-dschidda/startseite/verein/8023/saison_id/2024,Al-Ittihad,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2024,Saudi Pro League,/al-kholood/startseite/verein/91427/saison_id/2024,Al-Kholood,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2024,Saudi Pro League,0,2024,right,"Jan 13, 1987 (38)",Campo Bom,"3, Brazil, Italy, Saudi Arabia",1.88,2,0,2023,24,19,1.95,,0,1,,,,,,18,9,1710
131,79242,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,25,1500000,Brazil,/ac-mailand/startseite/verein/5/saison_id/2018,AC Milan,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,/ac-perugia-calcio/startseite/verein/839/saison_id/2018,Perugia,/serie-b/transfers/wettbewerb/IT2/saison_id/2018,Serie B,0,2018,right,"Sep 27, 1992 (32)",Unaí,"1, Brazil",1.94,2,0,2017,23,16,2.38,,0,,,,2,,,14,6,1440
132,79242,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,26,1000000,Brazil,/ac-perugia-calcio/startseite/verein/839/saison_id/2019,Perugia,/serie-b/transfers/wettbewerb/IT2/saison_id/2019,Serie B,/us-lecce/startseite/verein/1005/saison_id/2019,Lecce,/serie-a/transfers/wettbewerb/IT1/saison_id/2019,Serie A,0,2019,right,"Sep 27, 1992 (32)",Unaí,"1, Brazil",1.94,2,0,2018,37,37,1.35,,0,,,,3,,,53,8,3360
133,79242,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,29,1500000,Brazil,/us-lecce/startseite/verein/1005/saison_id/2022,Lecce,/serie-a/transfers/wettbewerb/IT1/saison_id/2022,Serie A,/coritiba-fc/startseite/verein/776/saison_id/2022,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,0,2022,right,"Sep 27, 1992 (32)",Unaí,"1, Brazil",1.94,2,0,2021,51,46,1.7,,0,,1,1,2,,,47,18,4091
134,79242,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,32,1000000,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2024,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2024,Série B,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2024,EC Vitória,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,160000,2024,right,"Sep 27, 1992 (32)",Unaí,"1, Brazil",1.94,2,0,2023,48,48,1.33,,0,,,,6,,1,68,10,4275
135,52647,/julio-cesar/profil/spieler/52647,Júlio César,Goalkeeper,32,1250000,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2018,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/gremio-porto-alegre/startseite/verein/210/saison_id/2018,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,0,2018,right,"Sep 2, 1986 (38)",Guaramirin,"1, Brazil",1.91,0,0,2017,62,62,1.53,,0,,,1,4,,,59,28,5535
136,270420,/joao-ricardo/profil/spieler/270420,João Ricardo,Goalkeeper,30,900000,Brazil,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2018,América-MG,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/chapecoense/startseite/verein/17776/saison_id/2018,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,0,2018,right,"Sep 6, 1988 (36)",Mariano Moro,"1, Brazil",1.86,0,0,2017,37,37,1.19,,0,,,,2,,,42,11,3330
137,270420,/joao-ricardo/profil/spieler/270420,João Ricardo,Goalkeeper,32,400000,Brazil,/chapecoense/startseite/verein/17776/saison_id/2020,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/ceara-sporting-club/startseite/verein/2029/saison_id/2020,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,0,2020,right,"Sep 6, 1988 (36)",Mariano Moro,"1, Brazil",1.86,0,0,2019,52,52,1.88,,0,,,,3,,,28,31,4710
138,270420,/joao-ricardo/profil/spieler/270420,João Ricardo,Goalkeeper,34,350000,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2022,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2022,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,0,2022,right,"Sep 6, 1988 (36)",Mariano Moro,"1, Brazil",1.86,0,0,2021,61,57,1.37,,0,,,,6,,,48,21,5130
139,106032,/everson/profil/spieler/106032,Everson,Goalkeeper,28,800000,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/fc-santos/startseite/verein/221/saison_id/2018,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,950000,2018,right,"Jul 22, 1990 (34)",Pindamonhangaba,"1, Brazil",1.92,0,0,2017,65,65,1.51,1,0,,,,8,,,59,25,5850
140,106032,/everson/profil/spieler/106032,Everson,Goalkeeper,30,1200000,Brazil,/fc-santos/startseite/verein/221/saison_id/2020,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/clube-atletico-mineiro/startseite/verein/330/saison_id/2020,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,1000000,2020,right,"Jul 22, 1990 (34)",Pindamonhangaba,"1, Brazil",1.92,0,0,2019,41,39,1.72,,0,,,,2,,,43,14,3510
141,103916,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Goalkeeper,28,800000,Brazil,/ssc-neapel/startseite/verein/6195/saison_id/2018,SSC Napoli,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,/sampdoria-genua/startseite/verein/1038/saison_id/2018,Sampdoria,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,0,2018,right,"May 20, 1990 (34)",Sorocaba,"3, Brazil, Portugal, United States",1.86,3,0,2017,41,,,,0,,,,,,,,,
142,103916,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Goalkeeper,29,500000,Brazil,/sampdoria-genua/startseite/verein/1038/saison_id/2019,Sampdoria,/serie-a/transfers/wettbewerb/IT1/saison_id/2019,Serie A,/fc-reading/startseite/verein/1032/saison_id/2019,Reading,/championship/transfers/wettbewerb/GB2/saison_id/2019,Championship,0,2019,right,"May 20, 1990 (34)",Sorocaba,"3, Brazil, Portugal, United States",1.86,3,0,2018,40,4,1.75,,0,,,,,,,3,2,390
143,103916,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Goalkeeper,31,600000,Brazil,/fc-reading/startseite/verein/1032/saison_id/2021,Reading,/championship/transfers/wettbewerb/GB2/saison_id/2021,Championship,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2021,Cruzeiro,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"May 20, 1990 (34)",Sorocaba,"3, Brazil, Portugal, United States",1.86,3,0,2020,45,45,1.53,,0,,,,1,,,52,17,4050
144,26231,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Goalkeeper,34,750000,Brazil,/goias-ec/startseite/verein/3197/saison_id/2018,Goiás,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,Mirassol-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2018,Paulistão A1 - Primeira Fase,0,2018,right,"May 8, 1984 (40)",Altos,"1, Brazil",1.86,0,0,2017,26,14,1.21,,0,,,,,,,10,6,1260
145,212216,/jhonatan/profil/spieler/212216,Jhonatan,Goalkeeper,27,700000,Brazil,/moreirense-fc/startseite/verein/979/saison_id/2018,Moreirense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2018,Vit. Guimarães,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,0,2018,right,"May 8, 1991 (33)",São Miguel do Oeste,"2, Brazil, Uzbekistan",1.9,0,0,2017,42,40,1.13,,0,1,,,3,,,57,7,3630
146,212216,/jhonatan/profil/spieler/212216,Jhonatan,Goalkeeper,31,400000,Brazil,/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2022,Vit. Guimarães,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/rio-ave-fc/startseite/verein/2425/saison_id/2022,Rio Ave,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,600000,2022,right,"May 8, 1991 (33)",São Miguel do Oeste,"2, Brazil, Uzbekistan",1.9,0,0,2021,39,37,2.14,,0,,,,2,,,33,14,3330
