,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
679,201792,2016,64,39,1.64,1,-,-,24,10,-,-,-,-,1.420',1.420'
680,76191,2016,41,34,1.06,4,2,-,10,17,4,-,-,-,505',2.020'
681,448263,2016,31,30,1.33,15,3,-,2,3,6,1,-,3,168',2.514'
682,56643,2016,30,22,1.55,4,6,-,7,10,2,-,-,-,307',1.229'
683,454121,2016,39,37,1.43,10,6,-,13,17,2,-,-,1,218',2.177'
684,736954,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,154059,2016,24,21,1.10,3,1,-,10,4,6,-,-,-,379',1.137'
686,175230,2016,35,35,1.14,6,2,-,2,13,6,-,-,-,478',2.870'
687,179373,2016,39,31,1.94,12,7,-,3,13,10,-,1,-,200',2.398'
688,281827,2016,33,33,1.48,21,9,-,2,4,6,-,-,2,134',2.807'
689,372013,2016,37,34,0.88,9,1,-,12,8,8,-,-,1,234',2.106'
690,15468,2016,42,40,1.63,12,2,-,-,16,4,-,-,-,279',3.347'
691,70342,2016,51,48,1.56,17,2,-,4,27,10,-,-,-,214',3.631'
692,75380,2016,40,37,1.95,9,2,-,2,14,5,-,-,1,317',2.851'
693,99615,2016,52,52,1.48,16,2,-,8,7,5,-,-,5,251',4.018'
694,112335,2016,18,17,1.18,3,-,-,3,5,1,-,-,1,406',1.219'
695,164997,2016,22,19,1.84,2,1,-,5,9,3,-,-,-,582',1.163'
696,189516,2016,31,26,1.04,5,-,-,9,13,1,-,-,1,286',1.428'
697,248901,2016,29,28,1.29,7,1,-,13,9,6,-,-,1,225',1.575'
698,288506,2016,45,41,1.59,3,1,-,12,10,5,-,-,-,940',2.820'
699,179001,2016,25,25,1.04,12,8,-,1,8,4,-,-,1,170',2.040'
700,376441,2016,12,10,1.80,1,5,-,1,7,2,-,-,-,702',702'
701,34862,2016,42,20,1.55,2,-,-,12,6,-,-,-,-,360',720'
702,48929,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,52836,2016,34,34,1.38,17,5,-,2,4,5,-,-,-,169',2.873'
704,53256,2016,67,49,1.61,10,2,-,35,3,5,-,-,-,193',1.932'
705,147404,2016,31,25,1.08,3,-,-,10,8,-,-,-,-,466',1.397'
706,147414,2016,50,42,1.86,4,9,-,16,19,8,-,-,-,584',2.337'
707,147841,2016,25,25,1.68,10,6,-,2,7,6,-,-,3,212',2.115'
708,476102,2016,34,34,2.15,23,5,-,4,3,5,-,-,4,124',2.842'
709,41052,2016,40,38,1.66,13,2,-,5,16,5,-,1,1,219',2.847'
710,227981,2016,26,26,2.08,14,3,-,1,9,2,-,1,-,148',2.077'
711,232296,2016,45,34,1.38,4,1,-,10,19,1,-,-,-,479',1.915'
712,206681,2016,28,28,1.18,14,-,-,-,6,2,-,-,4,173',2.424'
713,523850,2016,14,13,1.31,3,2,-,2,2,2,-,-,-,335',1.004'
714,75151,2016,7,4,2.25,1,-,-,2,1,-,-,-,-,165',165'
715,77389,2016,43,20,1.30,4,-,-,12,5,1,-,-,-,213',853'
716,135061,2016,30,30,1.13,16,1,-,2,7,8,-,-,4,152',2.437'
717,173274,2016,45,38,1.74,13,3,-,14,14,1,-,-,2,165',2.148'
718,203323,2016,11,9,1.22,1,-,-,8,1,3,-,-,-,274',274'
719,52979,2016,15,6,1.50,-,-,-,3,2,-,-,-,-,-,272'
720,55317,2016,27,21,1.19,5,1,-,8,-,1,-,-,1,257',1.283'
721,67955,2016,16,5,1.40,-,-,-,4,1,-,-,-,-,-,118'
722,76474,2016,21,21,0.62,11,4,-,2,7,4,-,-,3,151',1.660'
723,80756,2016,30,18,0.56,-,2,-,6,7,-,-,-,-,-,986'
724,118304,2016,46,41,1.37,7,3,-,19,9,1,-,-,1,318',2.228'
725,146020,2016,17,16,0.88,-,3,-,1,10,1,-,-,-,-,1.136'
726,186399,2016,26,26,0.54,3,2,-,4,13,5,-,-,-,627',1.880'
727,520636,2016,18,8,0.63,1,-,-,5,1,1,-,-,-,355',355'
728,205041,2016,44,44,0.86,13,6,-,10,17,8,-,-,6,238',3.098'
729,245778,2016,17,17,1.59,6,1,-,4,7,6,1,-,-,186',1.118'
730,65693,2016,10,10,1.30,5,-,-,2,3,-,-,-,2,129',643'
731,142136,2016,54,36,2.39,5,7,-,21,10,5,-,-,-,296',1.482'
732,164013,2016,50,33,1.39,13,4,-,21,7,3,-,-,-,106',1.384'
733,258374,2016,25,23,1.43,5,1,-,11,8,2,-,-,-,224',1.119'
734,259461,2016,39,37,1.43,3,3,-,18,9,3,-,-,-,692',2.076'
735,515638,2016,20,20,0.85,2,1,-,1,6,3,-,-,1,805',1.609'
736,14102,2016,29,29,1.17,10,1,-,1,8,3,-,-,1,245',2.451'
737,75149,2016,46,42,1.19,17,3,-,11,7,7,-,-,2,168',2.862'
738,137717,2016,38,35,1.89,9,15,-,8,17,5,-,1,4,269',2.420'
739,148664,2016,37,36,0.94,16,4,-,4,16,4,-,-,3,172',2.749'
740,150601,2016,33,32,0.97,10,2,-,2,16,4,-,-,-,247',2.472'
741,44131,2016,35,22,0.91,1,1,-,13,2,7,-,-,-,1.033',1.033'
742,52212,2016,29,21,1.62,2,1,-,9,7,4,-,1,-,518',1.036'
743,75111,2016,40,38,1.95,27,6,-,3,17,1,-,1,4,109',2.944'
744,108347,2016,32,32,1.47,10,1,-,8,14,8,-,2,3,193',1.934'
745,110650,2016,41,40,1.00,11,3,-,9,10,2,-,-,2,258',2.837'
746,143817,2016,39,35,1.20,9,-,-,10,4,3,-,-,1,278',2.498'
747,150511,2016,46,22,1.73,1,-,-,8,5,7,-,-,-,1.354',1.354'
748,158427,2016,40,35,1.17,2,5,-,12,14,1,-,-,-,1.029',2.057'
749,214100,2016,32,31,2.00,21,6,-,-,11,3,-,-,-,125',2.634'
750,291342,2016,14,13,1.54,-,-,-,3,5,1,-,-,-,-,833'
751,344627,2016,20,19,0.74,3,1,-,4,9,7,-,-,-,395',1.186'
752,366278,2016,29,21,1.52,8,-,-,15,5,1,-,-,-,84',670'
753,72436,2016,10,5,1.00,2,-,-,1,-,-,-,-,2,184',367'
754,75615,2017,53,47,2.32,6,13,-,16,18,3,-,-,-,486',2.914'
755,371998,2017,33,32,2.06,10,4,-,8,11,5,-,1,-,227',2.266'
756,323704,2017,38,38,1.50,12,8,-,3,15,3,-,-,2,260',3.124'
757,378710,2017,41,41,1.07,5,4,-,7,10,4,-,-,-,606',3.028'
758,159372,2017,35,32,1.59,8,9,-,17,7,-,-,-,-,220',1.760'
759,428791,2017,17,17,2.12,4,3,-,5,6,-,-,-,-,294',1.175'
760,175169,2017,29,29,2.24,10,4,-,1,18,6,-,-,-,224',2.242'
761,371256,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,517894,2017,38,33,1.00,10,8,-,7,7,8,-,-,-,247',2.473'
763,213605,2017,74,73,1.82,15,14,-,17,36,6,-,-,3,334',5.009'
764,348263,2017,43,38,1.92,15,6,-,3,14,5,-,-,-,195',2.923'
765,37579,2017,34,34,1.35,19,5,-,2,8,4,-,-,2,152',2.897'
766,346065,2017,33,30,2.00,8,4,-,11,6,2,-,-,-,231',1.846'
767,193925,2017,33,32,1.31,15,9,-,-,4,3,-,-,-,188',2.816'
768,411295,2017,45,43,1.23,18,6,-,1,8,5,-,-,2,204',3.673'
769,148765,2017,55,51,1.76,18,6,-,6,9,9,-,-,-,224',4.040'
770,221899,2017,41,40,1.28,9,3,-,8,15,4,-,-,-,320',2.879'
771,353108,2017,33,32,1.06,2,2,1,9,14,7,-,-,-,956',1.912'
772,363794,2017,19,19,1.32,4,-,-,-,6,5,-,-,-,401',1.604'
773,550495,2017,11,1,3.00,1,-,-,1,-,1,-,-,-,13',13'
774,476102,2017,32,32,1.72,26,7,-,11,4,2,1,1,4,87',2.269'
775,270959,2017,54,40,2.15,12,-,-,6,25,11,-,1,5,222',2.658'
776,172454,2017,37,32,1.56,1,5,-,17,12,1,-,-,-,1.568',1.568'
777,271368,2017,2,2,0.50,-,-,-,-,1,-,-,-,-,-,135'
778,52850,2017,45,31,1.35,5,2,-,12,12,3,-,-,1,359',1.793'
779,67962,2017,20,20,1.25,6,2,-,-,4,3,-,-,-,294',1.765'
780,72436,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,118007,2017,7,7,1.14,2,-,-,4,1,2,-,-,-,176',352'
782,189602,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,14102,2017,33,32,1.41,15,8,-,1,5,4,-,-,1,189',2.828'
784,57503,2017,61,45,1.22,5,5,-,24,10,3,-,-,-,447',2.236'
785,58729,2017,28,28,1.21,10,5,-,-,-,6,-,-,-,252',2.520'
786,68403,2017,24,23,0.91,4,2,-,14,4,3,-,-,1,248',990'
787,101347,2017,27,19,1.32,1,1,-,10,4,-,-,-,-,939',939'
788,101473,2017,30,15,1.20,-,-,-,10,4,1,1,-,-,-,517'
789,109652,2017,20,16,1.38,5,-,-,7,7,2,-,-,-,155',774'
790,118304,2017,37,36,1.19,8,1,-,18,9,1,-,-,1,221',1.764'
791,119131,2017,46,37,1.76,6,-,-,22,6,3,-,-,-,277',1.661'
792,164013,2017,38,37,1.30,11,1,-,15,9,2,-,-,-,201',2.216'
793,189516,2017,33,27,1.04,3,4,1,9,5,2,-,1,-,572',1.716'
794,223556,2017,35,29,1.83,6,2,-,14,10,3,-,-,-,235',1.412'
795,237058,2017,36,30,1.37,6,3,-,2,15,13,-,-,-,407',2.441'
796,262002,2017,45,33,1.12,5,2,-,10,20,4,-,-,1,370',1.852'
797,270048,2017,8,8,2.00,3,1,-,1,2,1,-,-,-,201',604'
798,270422,2017,30,30,1.80,10,3,-,-,2,6,-,-,1,269',2.694'
799,322811,2017,2,2,0.50,-,-,-,2,-,-,-,-,-,-,62'
800,330042,2017,1,1,,-,-,-,1,-,-,-,-,-,-,29'
801,344627,2017,28,27,1.07,9,3,-,4,12,8,-,-,1,242',2.182'
802,357091,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,383637,2017,6,1,,-,-,-,1,-,-,-,-,-,-,24'
804,370561,2017,19,18,1.44,11,2,-,1,6,3,1,-,-,133',1.460'
805,484493,2017,41,39,1.13,15,2,-,5,13,3,-,-,2,197',2.960'
806,85312,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,116019,2017,13,6,0.33,-,-,-,6,-,-,-,-,-,-,139'
808,214100,2017,30,26,1.08,3,-,-,19,5,-,-,-,-,262',787'
809,238675,2017,34,34,1.53,26,6,-,2,6,6,-,-,4,112',2.904'
810,259857,2017,4,4,0.50,1,-,-,2,1,-,-,-,-,204',204'
811,267247,2017,5,4,0.50,-,-,-,2,1,-,-,-,-,-,190'
812,230748,2017,33,32,1.44,6,3,-,1,16,4,-,-,-,442',2.650'
813,449151,2017,24,23,1.83,5,-,-,10,10,3,-,-,-,261',1.305'
814,45711,2017,1,1,,-,-,-,-,1,-,-,-,-,-,76'
815,51323,2017,17,16,0.56,-,-,-,13,2,3,-,-,-,-,372'
816,68541,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,74305,2017,38,35,1.20,11,-,-,6,8,8,-,-,1,236',2.598'
818,74306,2017,21,18,2.06,1,-,-,13,2,-,-,-,-,623',623'
819,81457,2017,6,5,0.80,-,-,-,-,5,2,-,-,-,-,360'
820,92691,2017,4,1,1.00,-,-,-,1,-,-,-,-,-,-,42'
821,105466,2017,33,17,0.94,1,-,-,5,7,3,-,-,-,1.077',1.077'
822,132061,2017,15,9,1.56,-,1,-,7,1,1,-,-,-,-,299'
823,157707,2017,8,8,1.63,2,-,-,1,7,2,-,-,-,213',426'
824,177000,2017,38,34,1.82,16,4,-,1,12,11,1,-,-,179',2.857'
825,188959,2017,32,30,0.60,5,1,-,9,13,5,1,-,2,381',1.903'
826,214144,2017,37,36,1.06,4,4,-,3,5,3,-,1,1,743',2.973'
827,218116,2017,22,8,0.75,-,-,-,6,2,1,-,-,-,-,211'
828,221437,2017,22,22,1.64,1,-,-,9,9,2,-,1,-,1.185',1.185'
829,234208,2017,28,16,1.25,1,1,-,7,2,4,-,-,-,924',924'
830,258374,2017,38,24,1.29,1,1,-,14,7,6,-,-,-,1.060',1.060'
831,316260,2017,33,29,1.45,4,2,-,16,6,3,-,-,-,351',1.403'
832,339839,2017,30,23,1.52,1,3,-,15,5,1,-,-,-,921',921'
833,379877,2017,16,6,1.33,1,-,-,4,2,-,-,-,-,176',176'
834,481084,2017,38,38,1.61,12,1,-,9,13,5,-,-,-,217',2.607'
835,477527,2017,4,3,0.67,1,-,-,2,1,1,-,-,-,130',130'
836,24702,2017,14,14,1.50,5,1,-,-,-,5,-,-,1,252',1.260'
837,38192,2017,32,32,1.00,11,10,-,6,2,2,-,1,4,220',2.417'
838,58134,2017,36,34,1.18,3,2,-,19,8,1,-,-,-,531',1.594'
839,71744,2017,23,21,1.14,4,1,-,4,6,5,-,-,1,371',1.483'
840,73462,2017,31,31,1.32,5,3,-,8,8,5,-,-,2,428',2.140'
841,81458,2017,39,36,1.50,7,7,-,3,10,4,-,-,-,416',2.909'
842,103793,2017,31,31,1.61,16,9,-,2,9,5,-,-,-,161',2.572'
843,112991,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,153108,2017,30,26,1.15,2,-,-,4,12,4,-,-,-,971',1.942'
845,212204,2017,32,29,1.10,16,3,-,6,2,2,-,-,5,140',2.241'
846,213271,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,319275,2017,14,9,1.11,-,-,-,5,4,1,-,-,-,-,361'
848,336158,2017,25,25,1.76,1,6,-,4,18,6,-,1,-,1.565',1.565'
849,347381,2017,1,1,,-,-,-,1,-,-,-,-,-,-,27'
850,374095,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,376900,2017,18,9,0.67,4,-,-,2,3,-,1,-,-,167',667'
852,152542,2017,27,25,1.28,6,3,-,16,2,3,-,-,-,195',1.171'
853,402976,2017,32,31,1.35,6,1,-,9,9,6,1,-,-,342',2.051'
854,15094,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,22945,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,37429,2017,11,11,1.09,6,2,-,1,3,2,-,-,2,146',877'
857,91846,2017,14,9,1.33,1,-,-,3,6,-,-,-,1,423',423'
858,113389,2017,22,22,0.91,4,3,-,2,5,2,-,-,-,448',1.793'
859,125004,2017,44,37,1.14,3,3,-,14,11,1,-,-,-,701',2.102'
860,155804,2017,12,12,0.58,4,1,-,-,2,6,-,-,1,248',993'
861,175232,2017,36,33,1.00,16,6,-,-,9,5,-,-,1,179',2.864'
862,184299,2017,17,15,1.33,2,1,-,8,3,2,-,-,-,400',799'
863,197163,2017,21,20,1.05,6,-,-,8,5,1,-,-,1,194',1.166'
864,227462,2017,35,30,1.27,5,4,-,7,10,6,-,-,-,425',2.125'
865,328834,2017,29,24,1.92,2,1,-,7,6,3,-,-,-,697',1.394'
866,337363,2017,13,13,0.54,4,-,-,-,1,3,-,-,2,289',1.154'
867,350015,2017,5,4,1.75,-,-,-,4,-,-,-,-,-,-,105'
868,377453,2017,32,31,1.39,9,2,-,9,18,6,-,-,5,202',1.821'
869,453345,2017,27,27,1.15,8,1,-,2,8,5,-,-,1,285',2.283'
870,173617,2017,45,43,1.23,23,7,-,4,9,7,-,-,4,151',3.483'
871,425462,2017,16,11,1.91,3,-,-,7,2,2,-,-,-,155',464'
872,181781,2017,49,47,2.09,12,6,-,16,21,-,-,-,1,234',2.808'
873,37536,2017,29,29,2.00,20,10,-,1,4,4,-,-,6,128',2.553'
874,255989,2017,31,27,1.70,3,2,-,5,12,1,-,-,-,614',1.843'
875,423839,2017,18,8,1.88,-,-,-,4,2,-,-,-,-,-,340'
876,525287,2017,38,38,0.82,20,5,-,-,2,7,-,-,6,170',3.403'
877,241163,2017,25,24,1.96,11,7,-,4,7,3,-,-,2,169',1.860'
878,150601,2017,36,33,1.76,17,8,-,6,18,4,-,-,-,132',2.244'
879,468260,2017,29,25,1.12,3,-,-,8,12,3,-,-,-,507',1.520'
880,118654,2017,39,38,2.05,30,12,-,2,11,11,1,1,3,103',3.096'
881,227511,2017,37,37,1.05,8,3,-,11,6,4,-,-,3,314',2.509'
882,70484,2017,33,32,1.09,5,5,-,1,13,6,-,1,-,527',2.635'
883,99510,2017,33,33,2.06,12,10,-,4,7,5,-,-,-,219',2.623'
884,104509,2017,37,33,1.55,6,1,-,7,18,8,-,-,1,341',2.044'
885,574981,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,575910,2017,31,31,1.45,16,10,-,2,2,7,-,-,2,169',2.700'
887,190933,2017,26,26,1.54,20,3,-,7,4,3,-,-,1,91',1.823'
888,323945,2017,2,-,,-,-,-,-,-,-,-,-,-,-,-
889,390969,2017,29,29,1.93,9,9,-,6,10,7,-,-,-,229',2.065'
890,347184,2017,17,14,1.14,1,-,-,2,1,-,-,-,-,1.094',1.094'
891,555629,2017,32,20,2.20,3,-,-,8,4,4,-,-,-,399',1.197'
892,161588,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,546292,2017,33,33,1.70,24,10,-,2,2,8,-,-,2,121',2.895'
894,563340,2017,15,15,0.93,3,1,-,1,10,1,-,-,-,384',1.153'
895,531916,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,83886,2017,30,24,2.29,13,2,-,10,9,1,-,-,1,98',1.269'
897,139449,2017,33,32,1.78,11,3,-,7,16,3,-,-,1,204',2.240'
898,524590,2017,41,20,1.10,2,1,-,13,6,4,-,-,-,367',733'
899,59930,2017,26,26,1.50,-,3,-,2,5,2,-,-,-,-,2.171'
900,224481,2017,23,23,1.39,4,2,-,3,14,5,-,-,-,422',1.686'
901,74758,2017,28,21,1.48,1,2,-,12,6,6,-,-,-,976',976'
902,15511,2017,15,14,1.14,4,3,-,4,6,5,-,-,-,227',909'
903,285020,2017,31,30,1.47,7,11,-,2,6,4,-,-,-,367',2.572'
904,252908,2017,12,12,1.25,5,-,-,1,4,1,-,-,-,179',895'
905,268223,2017,59,56,1.71,19,9,-,7,25,9,-,-,4,229',4.349'
906,236537,2017,43,42,1.86,15,5,-,3,24,5,1,-,-,209',3.141'
907,592351,2017,19,18,1.39,9,3,-,4,3,4,-,1,-,145',1.306'
908,99499,2017,57,52,1.42,18,6,-,15,11,10,-,-,2,194',3.491'
909,152176,2017,40,36,1.56,3,2,-,12,7,8,-,-,-,768',2.303'
910,27376,2017,59,38,1.87,7,4,-,21,8,7,-,-,2,253',1.774'
911,177009,2017,42,23,1.74,2,1,-,17,6,2,-,-,-,400',800'
912,68711,2017,51,51,2.29,43,13,-,2,-,11,-,1,9,106',4.546'
913,390638,2017,58,55,1.65,24,2,-,15,13,8,-,1,-,157',3.768'
914,99548,2017,38,37,1.57,20,6,-,5,14,9,-,-,3,138',2.766'
915,366450,2017,31,30,1.33,11,2,-,2,10,13,-,-,1,215',2.368'
916,397090,2017,36,35,1.34,5,7,-,4,16,2,-,-,-,510',2.551'
917,388397,2017,59,57,1.35,3,10,-,16,18,7,-,-,-,1.260',3.780'
918,80815,2017,49,47,1.96,12,8,-,20,18,9,-,-,4,230',2.764'
919,22948,2017,25,23,1.52,3,2,-,10,8,1,1,-,-,398',1.195'
920,37944,2017,33,33,2.09,28,6,-,3,12,1,-,-,8,95',2.654'
921,54161,2017,22,16,2.00,6,3,-,7,4,1,-,-,-,130',781'
922,175230,2017,23,21,1.67,3,3,-,10,10,3,-,-,-,365',1.095'
923,175256,2017,36,36,1.42,3,2,-,8,15,3,1,-,-,776',2.329'
924,186399,2017,50,38,1.58,7,3,-,19,8,8,-,1,2,281',1.966'
925,201443,2017,36,36,1.56,18,5,-,1,18,3,-,-,4,166',2.981'
926,537928,2017,1,1,3.00,-,-,-,1,-,-,-,-,-,-,45'
927,437773,2017,26,22,1.55,5,3,-,3,10,7,-,1,-,320',1.602'
928,327912,2017,20,15,0.87,1,2,-,5,7,1,-,-,-,860',860'
929,15880,2017,2,2,1.00,-,-,-,1,-,-,-,-,-,-,135'
930,18829,2017,34,29,1.66,15,3,-,8,8,7,-,-,3,128',1.913'
931,51716,2017,46,45,1.51,12,2,-,2,10,12,-,-,2,317',3.807'
932,70342,2017,51,35,1.43,7,-,-,11,16,3,-,-,-,303',2.119'
933,75207,2017,36,34,1.97,21,2,-,-,5,3,-,-,-,143',3.006'
934,551275,2017,13,7,1.29,-,-,-,6,1,-,-,-,-,-,166'
935,514500,2017,55,33,1.76,3,4,-,11,11,1,-,-,-,617',1.851'
936,27245,2017,31,30,1.80,15,5,-,5,3,3,-,-,-,160',2.396'
937,34862,2017,50,24,0.92,2,1,-,10,5,2,-,-,-,671',1.342'
938,41052,2017,58,43,1.35,17,2,-,6,14,9,-,-,-,190',3.234'
939,52836,2017,11,10,1.90,1,1,-,4,4,2,-,-,-,483',483'
940,52894,2017,54,49,1.92,6,1,-,17,14,4,-,-,-,493',2.955'
941,67560,2017,38,19,1.32,1,1,-,10,7,4,-,-,-,745',745'
942,75380,2017,42,40,1.20,2,3,-,5,16,10,-,3,1,1.390',2.780'
943,76191,2017,40,39,2.38,5,11,-,4,24,3,-,-,-,583',2.917'
944,135061,2017,52,27,1.44,5,1,-,15,5,8,-,-,1,250',1.249'
945,147414,2017,25,22,1.68,8,6,-,3,7,6,-,-,7,216',1.727'
946,197622,2017,34,34,1.12,6,3,-,2,17,4,-,-,-,434',2.605'
947,225414,2017,35,31,0.97,9,1,-,4,15,6,2,-,2,245',2.202'
948,329845,2017,37,29,1.34,6,2,-,6,14,8,-,-,-,332',1.990'
949,315310,2017,10,10,1.70,1,1,-,2,6,1,-,1,-,692',692'
950,227981,2017,22,22,1.50,7,-,-,2,5,4,-,1,1,249',1.741'
951,519851,2017,39,39,1.64,11,2,-,1,19,9,-,-,-,285',3.132'
952,240578,2017,37,29,0.69,11,-,-,14,9,6,1,-,-,136',1.497'
953,45673,2017,46,46,1.89,24,8,-,3,6,7,-,-,-,163',3.902'
954,75151,2017,52,20,0.95,2,2,-,9,10,1,-,-,-,436',872'
955,77389,2017,47,32,1.31,3,6,-,19,10,1,-,-,-,410',1.230'
956,147404,2017,33,17,1.82,1,2,-,11,1,3,-,-,-,713',713'
957,55378,2017,24,14,1.57,-,-,-,6,5,2,-,-,-,-,650'
958,74249,2017,20,20,1.35,16,2,-,-,1,3,-,-,3,110',1.755'
959,228038,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,84486,2017,23,17,1.24,-,-,-,14,1,3,-,-,-,-,398'
961,376175,2017,39,39,1.79,17,8,-,8,17,9,-,-,-,166',2.816'
962,30505,2017,16,15,1.20,1,2,-,7,5,5,-,1,-,805',805'
963,56643,2017,39,28,1.36,1,3,-,18,7,1,-,-,-,1.056',1.056'
964,68845,2017,39,39,1.31,12,1,-,8,21,10,1,-,1,217',2.607'
965,75111,2017,61,55,1.47,6,4,-,18,19,4,-,-,-,551',3.306'
966,245778,2017,51,50,1.42,18,6,-,3,18,8,-,-,2,226',4.072'
967,341120,2017,5,1,3.00,-,-,-,1,-,-,-,-,-,-,21'
968,373289,2017,45,43,1.63,14,-,-,7,11,4,-,-,1,231',3.228'
969,345061,2017,40,40,1.85,13,8,-,5,13,4,-,-,1,231',3.005'
970,271498,2017,38,22,1.00,5,-,-,9,4,3,-,-,-,261',1.303'
971,44131,2017,24,20,1.35,4,-,-,4,5,2,-,-,1,357',1.429'
972,74794,2017,28,27,1.26,7,4,-,-,-,6,-,-,2,347',2.430'
973,110650,2017,37,23,1.13,3,-,-,10,6,1,-,-,-,391',1.174'
974,138141,2017,36,36,1.28,7,6,-,21,3,2,1,1,1,270',1.891'
975,143817,2017,31,28,1.25,6,1,-,14,5,1,-,-,2,254',1.526'
976,150511,2017,41,38,1.66,12,8,-,1,9,7,-,1,-,267',3.199'
977,412363,2018,22,20,1.55,5,4,-,7,6,6,-,-,-,277',1.384'
978,323704,2018,45,24,1.54,4,2,-,13,7,-,-,-,-,267',1.068'
979,381362,2018,48,48,1.79,17,10,-,2,18,7,-,1,1,229',3.892'
980,244275,2018,58,57,2.19,43,11,-,3,17,19,1,2,7,111',4.762'
981,411295,2018,39,36,2.08,7,5,-,11,10,9,-,-,-,337',2.361'
982,626724,2018,47,36,1.03,10,2,-,15,6,1,-,-,-,213',2.134'
983,517894,2018,52,39,1.79,9,2,-,17,12,3,-,-,-,218',1.958'
984,432895,2018,14,14,1.36,5,1,-,5,3,-,-,-,2,171',857'
985,525287,2018,36,36,1.22,16,4,1,18,7,5,-,-,3,121',1.943'
986,520392,2018,37,37,1.43,9,5,-,-,12,6,-,1,-,356',3.208'
987,655488,2018,14,14,1.21,6,2,-,2,2,1,-,-,-,180',1.081'
988,371009,2018,51,49,1.80,9,11,-,2,13,8,-,-,-,451',4.055'
989,440658,2018,45,44,1.43,8,7,-,2,10,7,-,-,-,478',3.821'
990,375226,2018,44,44,1.95,12,9,-,7,8,5,-,-,-,291',3.497'
991,48974,2018,47,45,1.51,14,7,-,9,17,4,-,1,2,217',3.041'
992,162883,2018,56,48,1.96,14,4,-,10,18,3,-,-,-,239',3.341'
993,241163,2018,33,33,1.76,26,11,-,2,12,9,-,-,7,106',2.747'
994,392809,2018,66,62,1.69,7,10,-,16,26,13,-,-,2,585',4.094'
995,599879,2018,57,56,1.57,9,4,-,4,16,8,1,-,-,496',4.463'
996,139006,2018,36,34,1.79,13,8,-,8,9,4,-,-,-,186',2.422'
997,161188,2018,25,24,2.08,10,3,-,-,7,12,-,-,-,209',2.087'
998,227981,2018,28,27,0.93,9,2,-,1,2,2,-,-,1,258',2.318'
999,249062,2018,35,31,1.45,2,1,-,10,13,5,-,1,-,918',1.835'
1000,258624,2018,28,26,0.85,-,1,-,6,9,5,-,1,-,-,1.701'
1001,285319,2018,29,21,2.00,3,2,-,7,8,3,-,1,-,418',1.255'
1002,345401,2018,36,31,1.32,3,1,-,14,11,5,-,-,1,530',1.589'
1003,363842,2018,45,33,1.24,8,2,-,4,10,8,-,1,-,320',2.559'
1004,382055,2018,30,11,0.91,-,-,-,11,-,-,-,-,-,-,206'
1005,411707,2018,31,26,1.23,4,-,-,6,11,3,-,-,1,411',1.645'
1006,271368,2018,42,41,1.49,5,6,-,-,9,2,1,1,1,721',3.604'
1007,86217,2018,35,15,1.80,-,-,-,10,5,2,-,-,-,-,531'
1008,116019,2018,5,3,2.33,-,-,-,3,-,1,-,-,-,-,92'
1009,122945,2018,20,20,1.60,1,5,-,-,6,7,-,-,-,1.740',1.740'
1010,158843,2018,13,8,1.00,3,-,-,-,3,1,-,-,2,208',624'
1011,172454,2018,15,11,0.82,1,-,-,4,5,-,-,-,-,683',683'
1012,213271,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,316260,2018,29,28,0.86,4,4,-,5,17,5,1,-,1,492',1.968'
1014,344627,2018,29,28,1.36,14,4,-,4,5,8,-,1,-,155',2.168'
1015,406805,2018,17,17,1.53,10,-,-,3,1,7,-,-,-,132',1.322'
1016,477527,2018,29,27,1.26,10,-,-,3,15,8,-,-,1,194',1.941'
1017,484493,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,92904,2018,15,8,1.75,1,-,-,5,3,1,-,-,-,203',203'
1019,51323,2018,31,28,1.04,10,4,-,4,3,6,-,1,5,222',2.220'
1020,54276,2018,34,34,1.35,17,-,-,-,5,6,-,-,-,175',2.967'
1021,61379,2018,47,35,1.14,6,1,-,19,9,-,-,-,-,296',1.775'
1022,74305,2018,15,11,0.73,2,-,-,5,2,2,-,-,1,328',656'
